Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Individual_Profit,Max_Individual_Profit,Sum_Min_Possible_ETA,Min_Individual_ETA,Max_Individual_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
0,ALG1,Passenger-optimal,75,1397,755,1812,17,95,83,1,59,0.7709713024282561,0.10993377483443709,20,F1P,F1P
1,ALG2,Passenger-optimal,117,852,462,1812,1,96,83,2,57,0.47019867549668876,0.17965367965367965,20,F2P,F2P
2,ALG1,Passenger-optimal,82,1314,472,1886,7,97,85,3,48,0.6967126193001061,0.18008474576271186,20,F1P,F1P
3,ALG2,Passenger-optimal,80,1060,635,1886,1,99,85,2,57,0.5620360551431601,0.13385826771653545,20,F2P,F2P
4,ALG1,Passenger-optimal,58,1622,581,1836,48,97,112,2,47,0.883442265795207,0.1927710843373494,20,F1P,F1P
5,ALG2,Passenger-optimal,82,948,733,1836,3,94,112,2,59,0.5163398692810458,0.15279672578444747,20,F2P,F2P
6,ALG1,Passenger-optimal,83,1267,585,1846,7,97,93,1,59,0.6863488624052004,0.15897435897435896,20,F1P,F1P
7,ALG2,Passenger-optimal,98,1070,592,1846,10,99,93,1,54,0.5796316359696642,0.1570945945945946,20,F2P,F2P
8,ALG1,Passenger-optimal,55,1187,612,1815,7,99,89,3,57,0.6539944903581267,0.1454248366013072,20,F1P,F1P
9,ALG2,Passenger-optimal,63,1186,603,1815,2,96,89,9,59,0.6534435261707989,0.14759535655058043,20,F2P,F2P
10,ALG1,Passenger-optimal,49,1284,418,1875,13,97,110,2,58,0.6848,0.2631578947368421,20,F1P,F1P
11,ALG2,Passenger-optimal,94,983,533,1875,3,93,110,2,56,0.5242666666666667,0.20637898686679174,20,F2P,F2P
12,ALG1,Passenger-optimal,55,1413,548,1817,12,98,92,3,57,0.7776554760594386,0.1678832116788321,20,F1P,F1P
13,ALG2,Passenger-optimal,59,1151,569,1817,13,98,92,7,56,0.6334617501375894,0.1616871704745167,20,F2P,F2P
14,ALG1,Passenger-optimal,46,1490,669,1853,13,94,126,3,59,0.8041014570966001,0.18834080717488788,20,F1P,F1P
15,ALG2,Passenger-optimal,75,1159,540,1853,13,95,126,1,58,0.6254722072315164,0.23333333333333334,20,F2P,F2P
16,ALG1,Passenger-optimal,68,1471,734,1910,28,98,86,5,57,0.7701570680628272,0.11716621253405994,20,F1P,F1P
17,ALG2,Passenger-optimal,105,886,415,1910,5,98,86,1,55,0.4638743455497382,0.20722891566265061,20,F2P,F2P
18,ALG1,Passenger-optimal,51,1306,583,1820,9,99,91,1,57,0.7175824175824176,0.15608919382504288,20,F1P,F1P
19,ALG2,Passenger-optimal,93,968,599,1820,4,91,91,1,53,0.5318681318681319,0.15191986644407346,20,F2P,F2P
20,ALG1,Passenger-optimal,36,1469,519,1861,9,98,81,3,56,0.7893605588393336,0.15606936416184972,20,F1P,F1P
21,ALG2,Passenger-optimal,114,836,595,1861,2,85,81,1,59,0.4492208490059108,0.1361344537815126,20,F2P,F2P
22,ALG1,Passenger-optimal,59,1426,582,1851,9,98,86,1,59,0.7703943814154511,0.14776632302405499,20,F1P,F1P
23,ALG2,Passenger-optimal,96,1035,616,1851,2,98,86,6,56,0.5591572123176661,0.1396103896103896,20,F2P,F2P
24,ALG1,Passenger-optimal,63,1620,529,1803,53,99,107,9,57,0.8985024958402662,0.20226843100189035,20,F1P,F1P
25,ALG2,Passenger-optimal,70,1019,584,1803,9,99,107,6,55,0.5651691625069329,0.1832191780821918,20,F2P,F2P
26,ALG1,Passenger-optimal,71,1221,563,1868,8,99,83,2,57,0.6536402569593148,0.14742451154529307,20,F1P,F1P
27,ALG2,Passenger-optimal,73,1140,626,1868,13,95,83,7,55,0.6102783725910065,0.13258785942492013,20,F2P,F2P
28,ALG1,Passenger-optimal,58,1387,575,1818,18,99,89,1,56,0.7629262926292629,0.15478260869565216,20,F1P,F1P
29,ALG2,Passenger-optimal,78,1021,608,1818,13,96,89,7,58,0.5616061606160616,0.14638157894736842,20,F2P,F2P
30,ALG1,Passenger-optimal,61,1434,587,1848,27,99,97,5,59,0.775974025974026,0.16524701873935263,20,F1P,F1P
31,ALG2,Passenger-optimal,98,967,594,1848,3,99,97,2,58,0.5232683982683982,0.1632996632996633,20,F2P,F2P
32,ALG1,Passenger-optimal,76,1422,412,1856,15,99,103,2,59,0.7661637931034483,0.25,20,F1P,F1P
33,ALG2,Passenger-optimal,75,1126,531,1856,16,99,103,4,58,0.6066810344827587,0.19397363465160075,20,F2P,F2P
34,ALG1,Passenger-optimal,88,1583,544,1835,6,99,91,2,57,0.8626702997275204,0.16727941176470587,20,F1P,F1P
35,ALG2,Passenger-optimal,84,1173,677,1835,9,95,91,7,58,0.6392370572207084,0.1344165435745938,20,F2P,F2P
36,ALG1,Passenger-optimal,54,1572,614,1853,6,98,114,6,54,0.8483540205072855,0.18566775244299674,20,F1P,F1P
37,ALG2,Passenger-optimal,98,1015,599,1853,3,95,114,1,58,0.5477603885590934,0.19031719532554256,20,F2P,F2P
38,ALG1,Passenger-optimal,77,1444,559,1852,43,98,101,3,57,0.7796976241900648,0.1806797853309481,20,F1P,F1P
39,ALG2,Passenger-optimal,118,888,602,1852,4,90,101,1,58,0.4794816414686825,0.16777408637873753,20,F2P,F2P
40,ALG1,Passenger-optimal,42,1243,603,1856,1,99,109,1,59,0.6697198275862069,0.18076285240464346,20,F1P,F1P
41,ALG2,Passenger-optimal,88,1036,647,1856,3,95,109,8,56,0.5581896551724138,0.16846986089644514,20,F2P,F2P
42,ALG1,Passenger-optimal,83,1302,513,1871,1,99,88,1,59,0.6958845537145911,0.17153996101364521,20,F1P,F1P
43,ALG2,Passenger-optimal,107,806,586,1871,3,96,88,2,57,0.4307856761090326,0.15017064846416384,20,F2P,F2P
44,ALG1,Passenger-optimal,84,1404,739,1844,18,99,119,1,59,0.7613882863340564,0.16102841677943167,20,F1P,F1P
45,ALG2,Passenger-optimal,109,980,625,1844,1,95,119,6,59,0.5314533622559653,0.1904,20,F2P,F2P
46,ALG1,Passenger-optimal,78,1450,561,1854,9,98,109,3,58,0.7820927723840345,0.19429590017825313,20,F1P,F1P
47,ALG2,Passenger-optimal,106,999,573,1854,3,96,109,1,47,0.5388349514563107,0.19022687609075042,20,F2P,F2P
48,ALG1,Passenger-optimal,61,1379,513,1812,14,99,98,1,57,0.7610375275938189,0.19103313840155944,20,F1P,F1P
49,ALG2,Passenger-optimal,95,1054,650,1812,8,88,98,1,59,0.5816777041942605,0.15076923076923077,20,F2P,F2P
50,ALG1,Passenger-optimal,69,1246,632,1887,15,99,110,1,58,0.6603073661897191,0.17405063291139242,20,F1P,F1P
51,ALG2,Passenger-optimal,94,1121,573,1887,2,94,110,5,59,0.5940646528881823,0.19197207678883071,20,F2P,F2P
52,ALG1,Passenger-optimal,69,1247,594,1812,25,99,95,7,54,0.6881898454746137,0.15993265993265993,20,F1P,F1P
53,ALG2,Passenger-optimal,70,1108,554,1812,10,94,95,1,56,0.6114790286975718,0.17148014440433212,20,F2P,F2P
54,ALG1,Passenger-optimal,49,1482,615,1852,12,97,88,3,58,0.8002159827213823,0.14308943089430895,20,F1P,F1P
55,ALG2,Passenger-optimal,95,825,812,1852,1,93,88,4,59,0.4454643628509719,0.10837438423645321,20,F2P,F2P
56,ALG1,Passenger-optimal,35,1587,647,1892,34,98,99,3,59,0.8387949260042283,0.15301391035548687,20,F1P,F1P
57,ALG2,Passenger-optimal,81,1141,635,1892,4,99,99,1,59,0.6030655391120507,0.15590551181102363,20,F2P,F2P
58,ALG1,Passenger-optimal,79,1179,645,1844,4,99,125,2,59,0.6393709327548807,0.1937984496124031,20,F1P,F1P
59,ALG2,Passenger-optimal,103,1048,758,1844,5,98,125,3,59,0.5683297180043384,0.16490765171503957,20,F2P,F2P
60,ALG1,Passenger-optimal,79,1590,723,1861,6,98,94,1,57,0.8543793659322945,0.13001383125864455,20,F1P,F1P
61,ALG2,Passenger-optimal,92,872,636,1861,1,94,94,2,56,0.46856528747984955,0.14779874213836477,20,F2P,F2P
62,ALG1,Passenger-optimal,53,1560,599,1846,10,98,126,2,57,0.8450704225352113,0.21035058430717862,20,F1P,F1P
63,ALG2,Passenger-optimal,130,757,656,1846,1,93,126,9,58,0.41007583965330446,0.19207317073170732,20,F2P,F2P
64,ALG1,Passenger-optimal,43,1504,599,1809,27,99,89,7,56,0.8313985627418463,0.14858096828046743,20,F1P,F1P
65,ALG2,Passenger-optimal,73,1367,507,1809,15,96,89,2,52,0.7556661138750691,0.1755424063116371,20,F2P,F2P
66,ALG1,Passenger-optimal,58,1351,476,1814,34,97,97,1,52,0.7447629547960308,0.20378151260504201,20,F1P,F1P
67,ALG2,Passenger-optimal,84,932,724,1814,1,85,97,5,58,0.5137816979051819,0.13397790055248618,20,F2P,F2P
68,ALG1,Passenger-optimal,82,1313,687,1818,6,95,83,3,59,0.7222222222222222,0.12081513828238719,20,F1P,F1P
69,ALG2,Passenger-optimal,89,963,661,1818,9,98,83,3,59,0.5297029702970297,0.12556732223903178,20,F2P,F2P
70,ALG1,Passenger-optimal,55,1537,662,1788,39,99,141,3,57,0.8596196868008948,0.21299093655589124,20,F1P,F1P
71,ALG2,Passenger-optimal,89,981,641,1788,6,96,141,2,58,0.5486577181208053,0.21996879875195008,20,F2P,F2P
72,ALG1,Passenger-optimal,76,1421,644,1829,3,98,91,1,57,0.7769272826681246,0.14130434782608695,20,F1P,F1P
73,ALG2,Passenger-optimal,100,902,613,1829,11,84,91,8,58,0.4931656642974303,0.14845024469820556,20,F2P,F2P
74,ALG1,Passenger-optimal,69,1352,571,1813,12,96,84,2,58,0.7457253171538886,0.14711033274956217,20,F1P,F1P
75,ALG2,Passenger-optimal,117,764,546,1813,2,94,84,4,55,0.4214009928295643,0.15384615384615385,20,F2P,F2P
76,ALG1,Passenger-optimal,75,1463,461,1810,38,97,103,1,57,0.8082872928176795,0.22342733188720174,20,F1P,F1P
77,ALG2,Passenger-optimal,113,1004,732,1810,1,96,103,7,57,0.554696132596685,0.1407103825136612,20,F2P,F2P
78,ALG1,Passenger-optimal,68,1471,591,1818,24,98,126,3,59,0.8091309130913091,0.2131979695431472,20,F1P,F1P
79,ALG2,Passenger-optimal,117,957,634,1818,1,98,126,5,57,0.5264026402640264,0.19873817034700317,20,F2P,F2P
80,ALG1,Passenger-optimal,62,1337,542,1886,5,99,116,2,55,0.7089077412513256,0.2140221402214022,20,F1P,F1P
81,ALG2,Passenger-optimal,117,908,563,1886,2,99,116,2,56,0.4814422057264051,0.20603907637655416,20,F2P,F2P
82,ALG1,Passenger-optimal,66,1504,741,1866,31,98,91,4,58,0.8060021436227224,0.12280701754385964,20,F1P,F1P
83,ALG2,Passenger-optimal,92,1144,537,1866,7,96,91,3,57,0.6130760986066452,0.16945996275605213,20,F2P,F2P
84,ALG1,Passenger-optimal,59,1420,689,1852,9,98,107,7,59,0.7667386609071274,0.15529753265602322,20,F1P,F1P
85,ALG2,Passenger-optimal,137,946,668,1852,4,98,107,4,59,0.5107991360691144,0.1601796407185629,20,F2P,F2P
86,ALG1,Passenger-optimal,31,1312,497,1877,8,97,107,3,58,0.6989877464038359,0.2152917505030181,20,F1P,F1P
87,ALG2,Passenger-optimal,99,1026,725,1877,5,93,107,11,59,0.5466169419286094,0.14758620689655172,20,F2P,F2P
88,ALG1,Passenger-optimal,64,1478,506,1859,9,99,81,2,59,0.7950511027434104,0.1600790513833992,20,F1P,F1P
89,ALG2,Passenger-optimal,102,931,488,1859,11,98,81,2,50,0.50080688542227,0.16598360655737704,20,F2P,F2P
90,ALG1,Passenger-optimal,80,1209,651,1851,9,97,106,1,57,0.653160453808752,0.16282642089093702,20,F1P,F1P
91,ALG2,Passenger-optimal,100,1014,568,1851,3,97,106,3,56,0.5478119935170178,0.18661971830985916,20,F2P,F2P
92,ALG1,Passenger-optimal,65,1495,567,1870,34,99,129,5,59,0.7994652406417112,0.2275132275132275,20,F1P,F1P
93,ALG2,Passenger-optimal,91,1078,611,1870,12,98,129,5,58,0.5764705882352941,0.21112929623567922,20,F2P,F2P
94,ALG1,Passenger-optimal,46,1467,606,1811,18,98,112,1,57,0.8100496963003865,0.1848184818481848,20,F1P,F1P
95,ALG2,Passenger-optimal,128,924,723,1811,1,78,112,1,57,0.5102153506350083,0.15491009681881052,20,F2P,F2P
96,ALG1,Passenger-optimal,43,1456,570,1875,33,99,105,5,53,0.7765333333333333,0.18421052631578946,20,F1P,F1P
97,ALG2,Passenger-optimal,136,759,594,1875,6,82,105,5,50,0.4048,0.17676767676767677,20,F2P,F2P
98,ALG1,Passenger-optimal,48,1422,505,1836,9,99,95,5,58,0.7745098039215687,0.18811881188118812,20,F1P,F1P
99,ALG2,Passenger-optimal,84,977,598,1836,4,97,95,3,57,0.5321350762527233,0.1588628762541806,20,F2P,F2P
100,ALG1,Passenger-optimal,41,1409,653,1820,11,96,85,2,59,0.7741758241758242,0.13016845329249618,20,F1P,F1P
101,ALG2,Passenger-optimal,79,1108,535,1820,2,96,85,1,57,0.6087912087912087,0.1588785046728972,20,F2P,F2P
102,ALG1,Passenger-optimal,58,1183,603,1859,21,98,104,2,56,0.6363636363636364,0.1724709784411277,20,F1P,F1P
103,ALG2,Passenger-optimal,107,824,636,1859,1,91,104,2,56,0.44324905863367403,0.16352201257861634,20,F2P,F2P
104,ALG1,Passenger-optimal,66,1315,507,1849,11,97,81,2,59,0.7111952406706328,0.15976331360946747,20,F1P,F1P
105,ALG2,Passenger-optimal,94,926,485,1849,3,92,81,1,58,0.5008112493239589,0.1670103092783505,20,F2P,F2P
106,ALG1,Passenger-optimal,69,1593,506,1858,28,98,90,3,56,0.8573735199138859,0.17786561264822134,20,F1P,F1P
107,ALG2,Passenger-optimal,101,974,662,1858,2,92,90,1,54,0.5242195909580194,0.13595166163141995,20,F2P,F2P
108,ALG1,Passenger-optimal,47,1238,553,1844,22,96,80,2,59,0.6713665943600867,0.14466546112115733,20,F1P,F1P
109,ALG2,Passenger-optimal,74,933,714,1844,2,95,80,2,59,0.5059652928416486,0.11204481792717087,20,F2P,F2P
110,ALG1,Passenger-optimal,59,1440,753,1858,4,99,119,7,58,0.77502691065662,0.15803452855245684,20,F1P,F1P
111,ALG2,Passenger-optimal,84,1001,774,1858,12,98,119,1,59,0.538751345532831,0.15374677002583978,20,F2P,F2P
112,ALG1,Passenger-optimal,87,1254,660,1854,1,99,104,4,59,0.6763754045307443,0.15757575757575756,20,F1P,F1P
113,ALG2,Passenger-optimal,99,1073,554,1854,8,97,104,2,56,0.5787486515641855,0.18772563176895307,20,F2P,F2P
114,ALG1,Passenger-optimal,54,1356,582,1867,12,98,117,1,58,0.726298875200857,0.20103092783505155,20,F1P,F1P
115,ALG2,Passenger-optimal,104,1015,579,1867,12,95,117,2,59,0.5436529191215854,0.20207253886010362,20,F2P,F2P
116,ALG1,Passenger-optimal,70,1298,554,1808,24,98,74,1,58,0.7179203539823009,0.13357400722021662,20,F1P,F1P
117,ALG2,Passenger-optimal,64,1134,547,1808,3,99,74,1,52,0.6272123893805309,0.13528336380255943,20,F2P,F2P
118,ALG1,Passenger-optimal,58,1443,419,1847,15,97,71,1,58,0.781266919328641,0.16945107398568018,20,F1P,F1P
119,ALG2,Passenger-optimal,107,923,662,1847,6,99,71,1,59,0.4997292907417434,0.10725075528700906,20,F2P,F2P
120,ALG1,Passenger-optimal,59,1339,754,1871,6,96,89,9,59,0.7156600748262961,0.11803713527851459,20,F1P,F1P
121,ALG2,Passenger-optimal,100,1017,705,1871,5,98,89,6,57,0.5435595938001069,0.12624113475177304,20,F2P,F2P
122,ALG1,Passenger-optimal,89,1202,549,1859,25,92,92,4,58,0.6465841850457235,0.16757741347905283,20,F1P,F1P
123,ALG2,Passenger-optimal,102,1029,614,1859,3,99,92,1,59,0.5535233996772458,0.1498371335504886,20,F2P,F2P
124,ALG1,Passenger-optimal,54,1522,439,1886,39,98,107,4,38,0.806998939554613,0.2437357630979499,20,F1P,F1P
125,ALG2,Passenger-optimal,91,934,508,1886,5,96,107,2,55,0.49522799575821846,0.2106299212598425,20,F2P,F2P
126,ALG1,Passenger-optimal,64,1593,601,1848,45,99,112,3,58,0.862012987012987,0.18635607321131448,20,F1P,F1P
127,ALG2,Passenger-optimal,98,1105,647,1848,2,97,112,9,53,0.5979437229437229,0.1731066460587326,20,F2P,F2P
128,ALG1,Passenger-optimal,52,1478,564,1855,43,98,79,2,57,0.7967654986522911,0.1400709219858156,20,F1P,F1P
129,ALG2,Passenger-optimal,54,1212,538,1855,21,94,79,5,58,0.6533692722371968,0.14684014869888476,20,F2P,F2P
130,ALG1,Passenger-optimal,38,1388,567,1882,10,99,86,1,58,0.7375132837407014,0.15167548500881833,20,F1P,F1P
131,ALG2,Passenger-optimal,95,1100,636,1882,1,92,86,5,58,0.5844845908607864,0.13522012578616352,20,F2P,F2P
132,ALG1,Passenger-optimal,64,1602,559,1810,24,99,101,1,59,0.8850828729281768,0.1806797853309481,20,F1P,F1P
133,ALG2,Passenger-optimal,77,1075,712,1810,7,98,101,7,57,0.5939226519337016,0.14185393258426968,20,F2P,F2P
134,ALG1,Passenger-optimal,49,1509,657,1895,24,99,109,5,58,0.7963060686015832,0.1659056316590563,20,F1P,F1P
135,ALG2,Passenger-optimal,98,1074,673,1895,8,93,109,7,56,0.566754617414248,0.16196136701337296,20,F2P,F2P
136,ALG1,Passenger-optimal,60,1390,449,1864,25,95,73,1,50,0.7457081545064378,0.16258351893095768,20,F1P,F1P
137,ALG2,Passenger-optimal,68,1139,674,1864,13,98,73,7,57,0.6110515021459227,0.1083086053412463,20,F2P,F2P
138,ALG1,Passenger-optimal,73,1409,783,1786,13,98,138,5,59,0.7889137737961927,0.17624521072796934,20,F1P,F1P
139,ALG2,Passenger-optimal,87,1108,669,1786,3,91,138,3,57,0.620380739081747,0.2062780269058296,20,F2P,F2P
140,ALG1,Passenger-optimal,56,1219,536,1839,5,97,91,1,58,0.6628602501359434,0.16977611940298507,20,F1P,F1P
141,ALG2,Passenger-optimal,79,1171,602,1839,9,99,91,1,59,0.6367591082109842,0.1511627906976744,20,F2P,F2P
142,ALG1,Passenger-optimal,62,1514,627,1845,3,98,104,5,58,0.8205962059620596,0.16586921850079744,20,F1P,F1P
143,ALG2,Passenger-optimal,124,1045,505,1845,3,94,104,1,54,0.5663956639566395,0.20594059405940593,20,F2P,F2P
144,ALG1,Passenger-optimal,61,1600,496,1856,25,99,87,4,58,0.8620689655172413,0.17540322580645162,20,F1P,F1P
145,ALG2,Passenger-optimal,94,994,604,1856,3,99,87,5,55,0.5355603448275862,0.14403973509933773,20,F2P,F2P
146,ALG1,Passenger-optimal,61,1416,573,1874,22,99,95,3,58,0.7556029882604055,0.16579406631762653,20,F1P,F1P
147,ALG2,Passenger-optimal,94,901,701,1874,8,94,95,2,58,0.4807897545357524,0.1355206847360913,20,F2P,F2P
148,ALG1,Passenger-optimal,28,1492,608,1827,24,99,129,4,57,0.8166392993979201,0.21217105263157895,20,F1P,F1P
149,ALG2,Passenger-optimal,62,1090,463,1827,4,97,129,1,46,0.5966064586754242,0.2786177105831533,20,F2P,F2P
150,ALG1,Passenger-optimal,63,1247,738,1856,3,99,118,6,59,0.671875,0.15989159891598917,20,F1P,F1P
151,ALG2,Passenger-optimal,92,1071,550,1856,3,92,118,3,56,0.5770474137931034,0.21454545454545454,20,F2P,F2P
152,ALG1,Passenger-optimal,28,1519,483,1885,25,99,101,3,58,0.8058355437665783,0.20910973084886128,20,F1P,F1P
153,ALG2,Passenger-optimal,105,965,709,1885,12,98,101,6,59,0.5119363395225465,0.14245416078984485,20,F2P,F2P
154,ALG1,Passenger-optimal,57,1390,639,1815,9,99,122,1,53,0.7658402203856749,0.19092331768388107,20,F1P,F1P
155,ALG2,Passenger-optimal,105,857,514,1815,4,93,122,7,53,0.4721763085399449,0.23735408560311283,20,F2P,F2P
156,ALG1,Passenger-optimal,66,1355,645,1769,28,98,89,2,59,0.7659694742792538,0.13798449612403102,20,F1P,F1P
157,ALG2,Passenger-optimal,107,819,472,1769,1,91,89,1,52,0.4629734313171283,0.1885593220338983,20,F2P,F2P
158,ALG1,Passenger-optimal,17,1327,703,1819,1,98,89,7,59,0.7295217152281473,0.12660028449502134,20,F1P,F1P
159,ALG2,Passenger-optimal,82,934,665,1819,2,93,89,2,59,0.5134689389774602,0.13383458646616542,20,F2P,F2P
160,ALG1,Passenger-optimal,58,1258,654,1866,6,98,119,2,55,0.6741693461950696,0.1819571865443425,20,F1P,F1P
161,ALG2,Passenger-optimal,94,978,758,1866,2,88,119,5,59,0.5241157556270096,0.15699208443271767,20,F2P,F2P
162,ALG1,Passenger-optimal,55,1536,548,1825,41,97,96,1,55,0.8416438356164384,0.17518248175182483,20,F1P,F1P
163,ALG2,Passenger-optimal,87,1129,659,1825,6,97,96,2,55,0.6186301369863013,0.1456752655538695,20,F2P,F2P
164,ALG1,Passenger-optimal,61,1406,647,1885,16,96,96,2,59,0.7458885941644562,0.14837712519319937,20,F1P,F1P
165,ALG2,Passenger-optimal,88,1171,605,1885,2,99,96,6,56,0.6212201591511937,0.15867768595041323,20,F2P,F2P
166,ALG1,Passenger-optimal,55,1389,552,1849,4,99,98,2,50,0.7512168739859384,0.17753623188405798,20,F1P,F1P
167,ALG2,Passenger-optimal,92,805,594,1849,4,99,98,2,58,0.4353704705246079,0.16498316498316498,20,F2P,F2P
168,ALG1,Passenger-optimal,73,1442,406,1816,25,99,86,1,55,0.7940528634361234,0.21182266009852216,20,F1P,F1P
169,ALG2,Passenger-optimal,90,1069,663,1816,19,92,86,1,58,0.5886563876651982,0.1297134238310709,20,F2P,F2P
170,ALG1,Passenger-optimal,74,1367,589,1835,31,95,117,3,59,0.7449591280653951,0.19864176570458403,20,F1P,F1P
171,ALG2,Passenger-optimal,110,782,510,1835,1,98,117,3,59,0.426158038147139,0.22941176470588234,20,F2P,F2P
172,ALG1,Passenger-optimal,85,1585,450,1850,24,98,87,4,53,0.8567567567567568,0.19333333333333333,20,F1P,F1P
173,ALG2,Passenger-optimal,102,904,638,1850,19,99,87,1,59,0.48864864864864865,0.13636363636363635,20,F2P,F2P
174,ALG1,Passenger-optimal,72,1264,503,1839,6,93,82,3,48,0.6873300706905927,0.16302186878727634,20,F1P,F1P
175,ALG2,Passenger-optimal,124,879,648,1839,9,98,82,3,57,0.47797716150081565,0.12654320987654322,20,F2P,F2P
176,ALG1,Passenger-optimal,28,1498,523,1846,24,99,103,2,55,0.8114842903575298,0.19694072657743786,20,F1P,F1P
177,ALG2,Passenger-optimal,62,1243,605,1846,7,95,103,1,57,0.6733477789815818,0.17024793388429751,20,F2P,F2P
178,ALG1,Passenger-optimal,88,1339,723,1881,24,98,92,1,59,0.7118553960659224,0.1272475795297372,20,F1P,F1P
179,ALG2,Passenger-optimal,82,1174,519,1881,7,95,92,2,58,0.6241360978203083,0.17726396917148363,20,F2P,F2P
180,ALG1,Passenger-optimal,80,1354,364,1806,14,99,135,1,51,0.7497231450719822,0.3708791208791209,20,F1P,F1P
181,ALG2,Passenger-optimal,82,937,594,1806,1,87,135,2,59,0.5188261351052049,0.22727272727272727,20,F2P,F2P
182,ALG1,Passenger-optimal,82,1342,518,1821,8,99,76,1,58,0.7369577155409116,0.14671814671814673,20,F1P,F1P
183,ALG2,Passenger-optimal,77,997,549,1821,2,99,76,2,58,0.5475013728720484,0.1384335154826958,20,F2P,F2P
184,ALG1,Passenger-optimal,68,1394,573,1887,15,98,118,2,58,0.7387387387387387,0.20593368237347295,20,F1P,F1P
185,ALG2,Passenger-optimal,55,1062,686,1887,2,98,118,11,52,0.5627980922098569,0.17201166180758018,20,F2P,F2P
186,ALG1,Passenger-optimal,64,1108,564,1812,9,96,65,1,52,0.6114790286975718,0.11524822695035461,20,F1P,F1P
187,ALG2,Passenger-optimal,75,782,581,1812,1,85,65,1,59,0.4315673289183223,0.11187607573149742,20,F2P,F2P
188,ALG1,Passenger-optimal,76,1421,496,1859,21,97,113,1,57,0.764389456697149,0.22782258064516128,20,F1P,F1P
189,ALG2,Passenger-optimal,135,715,470,1859,2,91,113,2,59,0.38461538461538464,0.2404255319148936,20,F2P,F2P
190,ALG1,Passenger-optimal,74,1427,633,1804,15,98,117,3,57,0.791019955654102,0.1848341232227488,20,F1P,F1P
191,ALG2,Passenger-optimal,123,871,594,1804,2,86,117,5,59,0.48281596452328157,0.19696969696969696,20,F2P,F2P
192,ALG1,Passenger-optimal,71,1358,500,1858,15,97,103,1,56,0.7308934337997847,0.206,20,F1P,F1P
193,ALG2,Passenger-optimal,93,999,545,1858,5,95,103,2,57,0.5376749192680301,0.1889908256880734,20,F2P,F2P
194,ALG1,Passenger-optimal,57,1434,586,1830,12,99,124,1,57,0.7836065573770492,0.21160409556313994,20,F1P,F1P
195,ALG2,Passenger-optimal,102,1023,662,1830,2,92,124,5,56,0.559016393442623,0.18731117824773413,20,F2P,F2P
196,ALG1,Passenger-optimal,32,1438,705,1831,6,99,122,3,57,0.7853631895139268,0.17304964539007092,20,F1P,F1P
197,ALG2,Passenger-optimal,102,1060,563,1831,6,99,122,1,58,0.5789186237028946,0.216696269982238,20,F2P,F2P
198,ALG1,Passenger-optimal,72,1404,602,1888,15,98,122,7,55,0.7436440677966102,0.2026578073089701,20,F1P,F1P
199,ALG2,Passenger-optimal,110,673,464,1888,2,79,122,3,58,0.3564618644067797,0.2629310344827586,20,F2P,F2P
200,ALG1,Passenger-optimal,93,1397,626,1828,5,99,90,3,58,0.7642231947483589,0.14376996805111822,20,F1P,F1P
201,ALG2,Passenger-optimal,83,970,605,1828,2,96,90,1,57,0.5306345733041575,0.1487603305785124,20,F2P,F2P
202,ALG1,Passenger-optimal,72,1481,519,1830,18,99,105,4,55,0.8092896174863388,0.2023121387283237,20,F1P,F1P
203,ALG2,Passenger-optimal,104,935,680,1830,8,91,105,9,59,0.5109289617486339,0.15441176470588236,20,F2P,F2P
204,ALG1,Passenger-optimal,65,1102,571,1858,6,97,99,1,59,0.5931108719052745,0.1733800350262697,20,F1P,F1P
205,ALG2,Passenger-optimal,89,982,626,1858,5,90,99,3,59,0.5285252960172229,0.15814696485623003,20,F2P,F2P
206,ALG1,Passenger-optimal,57,1402,543,1804,40,99,109,1,58,0.7771618625277162,0.2007366482504604,20,F1P,F1P
207,ALG2,Passenger-optimal,83,1015,641,1804,6,97,109,5,58,0.5626385809312638,0.17004680187207488,20,F2P,F2P
208,ALG1,Passenger-optimal,77,1425,621,1879,7,98,91,1,58,0.7583821181479511,0.14653784219001612,20,F1P,F1P
209,ALG2,Passenger-optimal,87,1131,674,1879,2,99,91,1,55,0.6019159127195317,0.13501483679525222,20,F2P,F2P
210,ALG1,Passenger-optimal,42,1550,655,1885,14,99,92,1,58,0.8222811671087533,0.14045801526717558,20,F1P,F1P
211,ALG2,Passenger-optimal,52,1226,596,1885,3,96,92,2,58,0.6503978779840849,0.15436241610738255,20,F2P,F2P
212,ALG1,Passenger-optimal,68,1525,567,1812,10,99,114,4,57,0.8416114790286976,0.20105820105820105,20,F1P,F1P
213,ALG2,Passenger-optimal,81,885,490,1812,10,85,114,4,48,0.48841059602649006,0.23265306122448978,20,F2P,F2P
214,ALG1,Passenger-optimal,61,1438,490,1850,7,98,97,3,57,0.7772972972972974,0.19795918367346937,20,F1P,F1P
215,ALG2,Passenger-optimal,105,851,654,1850,3,99,97,8,59,0.46,0.14831804281345565,20,F2P,F2P
216,ALG1,Passenger-optimal,83,1496,571,1840,19,99,130,4,59,0.8130434782608695,0.2276707530647986,20,F1P,F1P
217,ALG2,Passenger-optimal,109,818,619,1840,2,84,130,11,58,0.44456521739130433,0.210016155088853,20,F2P,F2P
