Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Profit,Max_Profit,Sum_Min_Possible_ETA,Min_ETA,Max_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
62,ALG1,Passenger-optimal,1791,8712,2109.0,9779,8,99,0,0,56,0.890888638920135,0.0,100,F1P,F1P
63,ALG2,Passenger-optimal,2754,4886,1488.0,9779,1,98,0,0,54,0.49964209019327127,0.0,100,F2P,F2P
64,ALG1,Passenger-optimal,1417,8825,1866.0,9784,1,99,0,0,51,0.9019828291087489,0.0,100,F1P,F1P
65,ALG2,Passenger-optimal,2376,4577,1541.0,9784,2,99,0,0,55,0.4678045789043336,0.0,100,F2P,F2P
66,ALG1,Passenger-optimal,1571,8877,1730.0,9773,9,99,0,0,54,0.908318837613834,0.0,100,F1P,F1P
67,ALG2,Passenger-optimal,2013,5531,1984.0,9773,3,98,0,0,56,0.5659469968279955,0.0,100,F2P,F2P
68,ALG1,Passenger-optimal,1671,8713,1512.0,9784,5,99,0,0,53,0.8905355682747342,0.0,100,F1P,F1P
69,ALG2,Passenger-optimal,1935,5394,1634.0,9784,1,98,0,0,57,0.5513082583810303,0.0,100,F2P,F2P
70,ALG1,Passenger-optimal,1382,8780,1570.0,9800,10,99,0,0,58,0.8959183673469387,0.0,100,F1P,F1P
71,ALG2,Passenger-optimal,1870,5555,1396.0,9800,3,99,0,0,49,0.5668367346938775,0.0,100,F2P,F2P
72,ALG1,Passenger-optimal,1833,8835,1593.0,9786,12,99,0,0,51,0.9028203556100551,0.0,100,F1P,F1P
73,ALG2,Passenger-optimal,2400,4738,1776.0,9786,1,99,0,0,54,0.48416104639280605,0.0,100,F2P,F2P
74,ALG1,Passenger-optimal,1978,8841,1565.0,9795,33,99,0,0,50,0.9026033690658499,0.0,100,F1P,F1P
75,ALG2,Passenger-optimal,2540,4699,1510.0,9795,1,99,0,0,54,0.47973455844818785,0.0,100,F2P,F2P
76,ALG1,Passenger-optimal,1725,8653,1731.0,9779,3,99,0,0,52,0.8848553021781368,0.0,100,F1P,F1P
77,ALG2,Passenger-optimal,2154,4673,1484.0,9779,1,99,0,0,54,0.4778607219552101,0.0,100,F2P,F2P
78,ALG1,Passenger-optimal,1478,9003,1472.0,9780,33,99,0,0,53,0.9205521472392638,0.0,100,F1P,F1P
79,ALG2,Passenger-optimal,2386,4615,1707.0,9780,1,99,0,0,53,0.471881390593047,0.0,100,F2P,F2P
80,ALG1,Passenger-optimal,1783,8933,1738.0,9776,19,99,0,0,54,0.9137684124386252,0.0,100,F1P,F1P
81,ALG2,Passenger-optimal,2140,5028,1558.0,9776,1,99,0,0,51,0.5143207855973814,0.0,100,F2P,F2P
82,ALG1,Passenger-optimal,1815,8734,1560.0,9798,7,99,0,0,57,0.8914064094713207,0.0,100,F1P,F1P
83,ALG2,Passenger-optimal,2286,5274,1766.0,9798,1,99,0,0,51,0.5382731169626455,0.0,100,F2P,F2P
84,ALG1,Passenger-optimal,1512,8766,1793.0,9786,6,99,0,0,46,0.8957694665849172,0.0,100,F1P,F1P
85,ALG2,Passenger-optimal,2402,4661,1739.0,9786,2,98,0,0,48,0.476292662987942,0.0,100,F2P,F2P
86,ALG1,Passenger-optimal,1745,8441,1593.0,9766,22,99,0,0,51,0.8643252099119394,0.0,100,F1P,F1P
87,ALG2,Passenger-optimal,2051,5005,1768.0,9766,1,97,0,0,55,0.5124923202949007,0.0,100,F2P,F2P
88,ALG1,Passenger-optimal,1520,8947,1677.0,9802,7,99,0,0,49,0.9127729034890839,0.0,100,F1P,F1P
89,ALG2,Passenger-optimal,2433,5023,1693.0,9802,1,99,0,0,54,0.5124464395021424,0.0,100,F2P,F2P
90,ALG1,Passenger-optimal,1880,8828,1717.0,9773,17,99,0,0,53,0.9033050240458406,0.0,100,F1P,F1P
91,ALG2,Passenger-optimal,1725,5440,1805.0,9773,1,99,0,0,52,0.5566356287731505,0.0,100,F2P,F2P
92,ALG1,Passenger-optimal,1716,8782,1594.0,9779,4,99,0,0,56,0.8980468350547091,0.0,100,F1P,F1P
93,ALG2,Passenger-optimal,2143,5315,1705.0,9779,1,99,0,0,57,0.5435116065037325,0.0,100,F2P,F2P
94,ALG1,Passenger-optimal,1654,9026,1924.0,9787,36,99,0,0,54,0.9222437927863493,0.0,100,F1P,F1P
95,ALG2,Passenger-optimal,2411,4615,1795.0,9787,1,97,0,0,51,0.47154388474507,0.0,100,F2P,F2P
96,ALG1,Passenger-optimal,1904,9074,1682.0,9808,51,99,0,0,54,0.9251631321370309,0.0,100,F1P,F1P
97,ALG2,Passenger-optimal,2485,4904,1724.0,9808,1,99,0,0,51,0.5,0.0,100,F2P,F2P
98,ALG1,Passenger-optimal,1532,8971,1614.0,9799,2,99,0,0,55,0.9155015817940606,0.0,100,F1P,F1P
99,ALG2,Passenger-optimal,2079,5235,1927.0,9799,1,99,0,0,54,0.5342381875701602,0.0,100,F2P,F2P
100,ALG1,Passenger-optimal,1879,8651,1646.0,9798,16,99,0,0,55,0.8829352929169219,0.0,100,F1P,F1P
101,ALG2,Passenger-optimal,2398,4902,2037.0,9798,1,99,0,0,55,0.5003061849357011,0.0,100,F2P,F2P
102,ALG1,Passenger-optimal,1975,8695,1557.0,9780,15,99,0,0,55,0.8890593047034765,0.0,100,F1P,F1P
103,ALG2,Passenger-optimal,2260,4440,1888.0,9780,1,98,0,0,57,0.4539877300613497,0.0,100,F2P,F2P
104,ALG1,Passenger-optimal,1734,8841,1703.0,9774,26,99,0,0,57,0.9045426642111725,0.0,100,F1P,F1P
105,ALG2,Passenger-optimal,2768,4611,1573.0,9774,1,98,0,0,56,0.4717618170656845,0.0,100,F2P,F2P
106,ALG1,Passenger-optimal,1492,9067,1897.0,9786,46,99,0,0,57,0.9265276926221132,0.0,100,F1P,F1P
107,ALG2,Passenger-optimal,1963,5066,1897.0,9786,1,98,0,0,53,0.5176783159615778,0.0,100,F2P,F2P
108,ALG1,Passenger-optimal,1518,8954,1686.0,9803,22,99,0,0,56,0.9133938590227482,0.0,100,F1P,F1P
109,ALG2,Passenger-optimal,2658,4478,1903.0,9803,1,99,0,0,55,0.4567989391002754,0.0,100,F2P,F2P
110,ALG1,Passenger-optimal,1770,8766,1576.0,9799,13,99,0,0,54,0.8945810797020104,0.0,100,F1P,F1P
111,ALG2,Passenger-optimal,2353,5263,1431.0,9799,1,99,0,0,54,0.5370956220022451,0.0,100,F2P,F2P
112,ALG1,Passenger-optimal,1442,8832,1709.0,9788,25,99,0,0,53,0.9023293829178586,0.0,100,F1P,F1P
113,ALG2,Passenger-optimal,2148,5048,1822.0,9788,3,99,0,0,54,0.5157335512872906,0.0,100,F2P,F2P
114,ALG1,Passenger-optimal,1635,9122,1807.0,9808,37,99,0,0,58,0.9300570962479608,0.0,100,F1P,F1P
115,ALG2,Passenger-optimal,2160,5262,1747.0,9808,1,99,0,0,51,0.5365008156606852,0.0,100,F2P,F2P
116,ALG1,Passenger-optimal,1663,8909,1647.0,9778,11,99,0,0,51,0.9111270198404582,0.0,100,F1P,F1P
117,ALG2,Passenger-optimal,2005,5130,1550.0,9778,2,99,0,0,52,0.5246471671098384,0.0,100,F2P,F2P
118,ALG1,Passenger-optimal,1784,8812,1890.0,9778,16,99,0,0,56,0.9012067907547556,0.0,100,F1P,F1P
119,ALG2,Passenger-optimal,2086,5185,1679.0,9778,1,99,0,0,52,0.5302720392718347,0.0,100,F2P,F2P
120,ALG1,Passenger-optimal,1473,8947,1517.0,9807,4,99,0,0,54,0.9123075354338738,0.0,100,F1P,F1P
121,ALG2,Passenger-optimal,2083,4977,1624.0,9807,1,99,0,0,51,0.5074946466809421,0.0,100,F2P,F2P
122,ALG1,Passenger-optimal,1634,8784,1874.0,9777,43,99,0,0,55,0.8984351027922676,0.0,100,F1P,F1P
123,ALG2,Passenger-optimal,2509,4936,1830.0,9777,1,98,0,0,53,0.5048583410043981,0.0,100,F2P,F2P
124,ALG1,Passenger-optimal,1679,8770,1451.0,9782,6,99,0,0,51,0.8965446738908198,0.0,100,F1P,F1P
125,ALG2,Passenger-optimal,2375,4773,1954.0,9782,1,99,0,0,54,0.48793702719280313,0.0,100,F2P,F2P
126,ALG1,Passenger-optimal,1571,8772,1693.0,9798,32,99,0,0,54,0.8952847519902021,0.0,100,F1P,F1P
127,ALG2,Passenger-optimal,2258,5009,1817.0,9798,1,98,0,0,54,0.5112267809757093,0.0,100,F2P,F2P
128,ALG1,Passenger-optimal,1786,8715,1639.0,9776,12,99,0,0,52,0.8914689034369886,0.0,100,F1P,F1P
129,ALG2,Passenger-optimal,2383,5038,1663.0,9776,1,99,0,0,57,0.5153436988543372,0.0,100,F2P,F2P
130,ALG1,Passenger-optimal,1632,8661,1556.0,9780,10,99,0,0,52,0.8855828220858896,0.0,100,F1P,F1P
131,ALG2,Passenger-optimal,2085,4912,1800.0,9780,2,98,0,0,56,0.5022494887525563,0.0,100,F2P,F2P
132,ALG1,Passenger-optimal,1577,8716,1554.0,9785,21,99,0,0,54,0.8907511497189576,0.0,100,F1P,F1P
133,ALG2,Passenger-optimal,1972,5828,1775.0,9785,1,99,0,0,52,0.5956055186509964,0.0,100,F2P,F2P
134,ALG1,Passenger-optimal,1691,8929,1624.0,9795,8,99,0,0,56,0.9115875446656457,0.0,100,F1P,F1P
135,ALG2,Passenger-optimal,2266,4951,1727.0,9795,3,98,0,0,56,0.5054619703930577,0.0,100,F2P,F2P
136,ALG1,Passenger-optimal,1749,8998,1478.0,9798,22,99,0,0,55,0.9183506838130231,0.0,100,F1P,F1P
137,ALG2,Passenger-optimal,2110,5489,1904.0,9798,4,99,0,0,57,0.5602163706878955,0.0,100,F2P,F2P
138,ALG1,Passenger-optimal,1445,8896,1900.0,9777,34,99,0,0,55,0.909890559476322,0.0,100,F1P,F1P
139,ALG2,Passenger-optimal,2259,5067,1843.0,9777,1,99,0,0,49,0.5182571340902117,0.0,100,F2P,F2P
140,ALG1,Passenger-optimal,1458,9295,1592.0,9795,62,99,0,0,57,0.9489535477284329,0.0,100,F1P,F1P
141,ALG2,Passenger-optimal,2151,5395,1750.0,9795,1,99,0,0,51,0.5507912200102093,0.0,100,F2P,F2P
142,ALG1,Passenger-optimal,1424,8908,1552.0,9778,20,99,0,0,54,0.9110247494375128,0.0,100,F1P,F1P
143,ALG2,Passenger-optimal,2124,5209,1927.0,9778,1,99,0,0,57,0.532726528942524,0.0,100,F2P,F2P
144,ALG1,Passenger-optimal,1784,8686,1595.0,9787,3,99,0,0,50,0.8875038316133647,0.0,100,F1P,F1P
145,ALG2,Passenger-optimal,1976,4952,1739.0,9787,1,98,0,0,50,0.5059773168488811,0.0,100,F2P,F2P
146,ALG1,Passenger-optimal,1627,9016,1819.0,9804,21,99,0,0,54,0.919624643002856,0.0,100,F1P,F1P
147,ALG2,Passenger-optimal,2009,5317,1392.0,9804,3,99,0,0,50,0.5423296613627091,0.0,100,F2P,F2P
148,ALG1,Passenger-optimal,1697,8967,1797.0,9766,32,99,0,0,53,0.9181855416751997,0.0,100,F1P,F1P
149,ALG2,Passenger-optimal,2546,5080,1756.0,9766,1,99,0,0,52,0.5201720253942249,0.0,100,F2P,F2P
150,ALG1,Passenger-optimal,1791,8889,1734.0,9792,2,99,0,0,51,0.9077818627450981,0.0,100,F1P,F1P
151,ALG2,Passenger-optimal,2072,5036,1776.0,9792,2,96,0,0,54,0.514297385620915,0.0,100,F2P,F2P
152,ALG1,Passenger-optimal,1737,8658,1761.0,9803,7,99,0,0,52,0.8831990207079465,0.0,100,F1P,F1P
153,ALG2,Passenger-optimal,2137,5332,1750.0,9803,2,99,0,0,51,0.5439151280220341,0.0,100,F2P,F2P
154,ALG1,Passenger-optimal,1736,9009,1572.0,9764,45,99,0,0,55,0.9226751331421549,0.0,100,F1P,F1P
155,ALG2,Passenger-optimal,2345,4835,1935.0,9764,3,99,0,0,47,0.4951863990167964,0.0,100,F2P,F2P
156,ALG1,Passenger-optimal,1846,9106,1526.0,9785,14,99,0,0,52,0.9306080735820133,0.0,100,F1P,F1P
157,ALG2,Passenger-optimal,2469,4992,1713.0,9785,2,98,0,0,49,0.5101686254471129,0.0,100,F2P,F2P
158,ALG1,Passenger-optimal,1952,9080,1684.0,9783,35,99,0,0,57,0.9281406521516917,0.0,100,F1P,F1P
159,ALG2,Passenger-optimal,2367,5009,1537.0,9783,1,99,0,0,52,0.5120106306858837,0.0,100,F2P,F2P
160,ALG1,Passenger-optimal,1475,8862,1540.0,9791,34,99,0,0,53,0.9051169441323664,0.0,100,F1P,F1P
161,ALG2,Passenger-optimal,2537,4666,1849.0,9791,3,99,0,0,46,0.47656010621999795,0.0,100,F2P,F2P
162,ALG1,Passenger-optimal,1762,9258,1830.0,9809,11,99,0,0,57,0.9438270975634622,0.0,100,F1P,F1P
163,ALG2,Passenger-optimal,1643,5582,1489.0,9809,2,99,0,0,56,0.56906922214293,0.0,100,F2P,F2P
164,ALG1,Passenger-optimal,1745,9089,1706.0,9795,25,99,0,0,53,0.9279224093925472,0.0,100,F1P,F1P
165,ALG2,Passenger-optimal,2323,4998,2041.0,9795,1,99,0,0,49,0.510260336906585,0.0,100,F2P,F2P
166,ALG1,Passenger-optimal,1774,8903,1435.0,9772,16,99,0,0,53,0.9110724519033975,0.0,100,F1P,F1P
167,ALG2,Passenger-optimal,1999,5358,2026.0,9772,1,97,0,0,54,0.5483012689316414,0.0,100,F2P,F2P
168,ALG1,Passenger-optimal,1666,9059,1565.0,9800,13,99,0,0,56,0.9243877551020409,0.0,100,F1P,F1P
169,ALG2,Passenger-optimal,2107,5213,1631.0,9800,1,98,0,0,48,0.5319387755102041,0.0,100,F2P,F2P
170,ALG1,Passenger-optimal,1812,9031,1759.0,9781,27,99,0,0,54,0.9233207238523669,0.0,100,F1P,F1P
171,ALG2,Passenger-optimal,2208,4848,1657.0,9781,3,99,0,0,55,0.49565484101830076,0.0,100,F2P,F2P
172,ALG1,Passenger-optimal,1595,9064,1566.0,9803,21,99,0,0,52,0.9246149138018974,0.0,100,F1P,F1P
173,ALG2,Passenger-optimal,2292,4818,1702.0,9803,1,98,0,0,54,0.4914821993267367,0.0,100,F2P,F2P
174,ALG1,Passenger-optimal,1868,8808,1614.0,9787,35,99,0,0,57,0.8999693470930826,0.0,100,F1P,F1P
175,ALG2,Passenger-optimal,2249,5200,1816.0,9787,1,99,0,0,55,0.5313170532338817,0.0,100,F2P,F2P
176,ALG1,Passenger-optimal,1546,8855,2045.0,9789,12,99,0,0,53,0.904586781080805,0.0,100,F1P,F1P
177,ALG2,Passenger-optimal,2905,4337,1786.0,9789,2,98,0,0,52,0.44304831954234347,0.0,100,F2P,F2P
178,ALG1,Passenger-optimal,1531,9087,1759.0,9790,6,99,0,0,55,0.9281920326864147,0.0,100,F1P,F1P
179,ALG2,Passenger-optimal,2077,5186,1416.0,9790,2,98,0,0,54,0.5297242083758937,0.0,100,F2P,F2P
180,ALG1,Passenger-optimal,1561,8785,1790.0,9818,19,99,0,0,55,0.8947850886127521,0.0,100,F1P,F1P
181,ALG2,Passenger-optimal,2598,4653,1827.0,9818,1,98,0,0,49,0.47392544306376044,0.0,100,F2P,F2P
182,ALG1,Passenger-optimal,1597,9182,1723.0,9779,26,99,0,0,57,0.938950812966561,0.0,100,F1P,F1P
183,ALG2,Passenger-optimal,1946,4819,1519.0,9779,2,98,0,0,55,0.4927906738930361,0.0,100,F2P,F2P
184,ALG1,Passenger-optimal,1700,9062,1696.0,9790,28,99,0,0,52,0.9256384065372829,0.0,100,F1P,F1P
185,ALG2,Passenger-optimal,2717,4381,1953.0,9790,1,99,0,0,55,0.44749744637385086,0.0,100,F2P,F2P
186,ALG1,Passenger-optimal,1914,8763,1585.0,9776,3,99,0,0,53,0.8963788870703764,0.0,100,F1P,F1P
187,ALG2,Passenger-optimal,2024,5355,1670.0,9776,1,98,0,0,50,0.5477700490998363,0.0,100,F2P,F2P
188,ALG1,Passenger-optimal,1712,8933,1743.0,9773,50,99,0,0,54,0.9140489102629694,0.0,100,F1P,F1P
189,ALG2,Passenger-optimal,2444,4456,1581.0,9773,3,99,0,0,50,0.4559500665097718,0.0,100,F2P,F2P
190,ALG1,Passenger-optimal,1485,8962,1702.0,9780,27,99,0,0,52,0.916359918200409,0.0,100,F1P,F1P
191,ALG2,Passenger-optimal,2219,4812,1509.0,9780,1,99,0,0,52,0.4920245398773006,0.0,100,F2P,F2P
192,ALG1,Passenger-optimal,1405,9037,1752.0,9770,22,99,0,0,54,0.9249744114636643,0.0,100,F1P,F1P
193,ALG2,Passenger-optimal,2204,5078,1691.0,9770,2,98,0,0,56,0.5197543500511771,0.0,100,F2P,F2P
194,ALG1,Passenger-optimal,2054,8986,1705.0,9790,42,99,0,0,57,0.9178753830439224,0.0,100,F1P,F1P
195,ALG2,Passenger-optimal,2074,5369,1870.0,9790,1,99,0,0,58,0.5484167517875383,0.0,100,F2P,F2P
196,ALG1,Passenger-optimal,1523,9136,1871.0,9784,44,99,0,0,54,0.9337694194603434,0.0,100,F1P,F1P
197,ALG2,Passenger-optimal,1961,5384,1720.0,9784,1,99,0,0,53,0.5502861815208504,0.0,100,F2P,F2P
198,ALG1,Passenger-optimal,1753,9087,1938.0,9785,32,99,0,0,51,0.9286663260091977,0.0,100,F1P,F1P
199,ALG2,Passenger-optimal,2246,4864,1733.0,9785,1,98,0,0,54,0.4970873786407767,0.0,100,F2P,F2P
200,ALG1,Passenger-optimal,1532,9120,1583.0,9796,43,99,0,0,52,0.9309922417313189,0.0,100,F1P,F1P
201,ALG2,Passenger-optimal,2584,4765,1862.0,9796,1,98,0,0,55,0.48642302980808494,0.0,100,F2P,F2P
202,ALG1,Passenger-optimal,1837,9293,1654.0,9806,55,99,0,0,56,0.9476850907607587,0.0,100,F1P,F1P
203,ALG2,Passenger-optimal,2172,5224,1844.0,9806,3,98,0,0,54,0.5327350601672446,0.0,100,F2P,F2P
204,ALG1,Passenger-optimal,1758,9052,1607.0,9768,42,99,0,0,47,0.9266994266994267,0.0,100,F1P,F1P
205,ALG2,Passenger-optimal,2315,4902,1715.0,9768,1,98,0,0,54,0.5018427518427518,0.0,100,F2P,F2P
206,ALG1,Passenger-optimal,1694,8615,1888.0,9776,15,99,0,0,54,0.8812397708674304,0.0,100,F1P,F1P
207,ALG2,Passenger-optimal,2244,4859,1879.0,9776,1,99,0,0,54,0.49703355155482815,0.0,100,F2P,F2P
208,ALG1,Passenger-optimal,1525,8911,1803.0,9763,34,99,0,0,55,0.9127317422923282,0.0,100,F1P,F1P
209,ALG2,Passenger-optimal,2264,4954,1569.0,9763,1,97,0,0,53,0.5074259961077537,0.0,100,F2P,F2P
210,ALG1,Passenger-optimal,1294,9305,1759.0,9761,63,99,0,0,56,0.9532834750537855,0.0,100,F1P,F1P
211,ALG2,Passenger-optimal,2047,5025,1975.0,9761,3,99,0,0,57,0.5148038110849298,0.0,100,F2P,F2P
212,ALG1,Passenger-optimal,1606,9040,1571.0,9770,40,99,0,0,58,0.925281473899693,0.0,100,F1P,F1P
213,ALG2,Passenger-optimal,2151,5371,1977.0,9770,1,99,0,0,56,0.5497441146366427,0.0,100,F2P,F2P
214,ALG1,Passenger-optimal,1413,8665,1663.0,9781,39,99,0,0,54,0.8859012370923218,0.0,100,F1P,F1P
215,ALG2,Passenger-optimal,2420,5154,1791.0,9781,1,99,0,0,53,0.5269399856865351,0.0,100,F2P,F2P
216,ALG1,Passenger-optimal,1413,8931,1437.0,9788,5,99,0,0,54,0.9124438087454025,0.0,100,F1P,F1P
217,ALG2,Passenger-optimal,2373,4813,1832.0,9788,1,99,0,0,52,0.49172456068655496,0.0,100,F2P,F2P
