Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Individual_Profit,Max_Individual_Profit,Sum_Min_Possible_ETA,Min_Individual_ETA,Max_Individual_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
104,ALG1,Passenger-optimal,253,3211,1175,3825,4,99,97,1,58,0.8394771241830066,0.0825531914893617,40,F1P,F1P
105,ALG2,Passenger-optimal,405,1780,1065,3825,2,96,97,3,52,0.465359477124183,0.09107981220657277,40,F2P,F2P
106,ALG1,Passenger-optimal,241,3034,1111,3829,16,99,126,2,58,0.7923739879864194,0.11341134113411341,40,F1P,F1P
107,ALG2,Passenger-optimal,340,1955,1220,3829,2,99,126,2,58,0.5105771741969183,0.10327868852459017,40,F2P,F2P
108,ALG1,Passenger-optimal,226,3185,1288,3833,34,99,125,1,57,0.8309418210279155,0.09704968944099379,40,F1P,F1P
109,ALG2,Passenger-optimal,416,1932,1313,3833,1,93,125,2,59,0.504043829898252,0.09520182787509521,40,F2P,F2P
110,ALG1,Passenger-optimal,210,3196,1218,3803,4,99,104,2,59,0.8403891664475415,0.08538587848932677,40,F1P,F1P
111,ALG2,Passenger-optimal,384,1971,1348,3803,4,99,104,5,59,0.5182750460163029,0.0771513353115727,40,F2P,F2P
112,ALG1,Passenger-optimal,295,2545,1103,3845,14,99,104,1,58,0.6618985695708712,0.0942883046237534,40,F1P,F1P
113,ALG2,Passenger-optimal,348,2133,1261,3845,4,99,104,1,59,0.5547464239271781,0.08247422680412371,40,F2P,F2P
114,ALG1,Passenger-optimal,281,2931,1249,3834,9,99,105,1,58,0.7644757433489828,0.08406725380304243,40,F1P,F1P
115,ALG2,Passenger-optimal,358,2224,1275,3834,1,98,105,1,59,0.5800730307772561,0.08235294117647059,40,F2P,F2P
116,ALG1,Passenger-optimal,312,2748,1156,3845,2,98,101,2,59,0.7146944083224968,0.08737024221453288,40,F1P,F1P
117,ALG2,Passenger-optimal,385,2038,1319,3845,3,99,101,1,56,0.5300390117035111,0.07657316148597422,40,F2P,F2P
118,ALG1,Passenger-optimal,256,3012,1236,3805,11,99,120,1,58,0.7915900131406045,0.0970873786407767,40,F1P,F1P
119,ALG2,Passenger-optimal,417,1867,1039,3805,4,96,120,1,58,0.4906701708278581,0.11549566891241578,40,F2P,F2P
120,ALG1,Passenger-optimal,257,3121,1120,3834,3,99,128,5,57,0.8140323422013563,0.11428571428571428,40,F1P,F1P
121,ALG2,Passenger-optimal,339,1949,1048,3834,3,97,128,2,58,0.5083463745435577,0.12213740458015267,40,F2P,F2P
122,ALG1,Passenger-optimal,278,3088,1221,3821,26,99,134,4,59,0.8081654017272966,0.10974610974610975,40,F1P,F1P
123,ALG2,Passenger-optimal,303,2293,1195,3821,15,96,134,2,59,0.6001046846375294,0.11213389121338913,40,F2P,F2P
124,ALG1,Passenger-optimal,280,2902,1271,3825,17,99,99,3,59,0.7586928104575164,0.07789142407553108,40,F1P,F1P
125,ALG2,Passenger-optimal,468,1858,1194,3825,1,98,99,1,59,0.4857516339869281,0.0829145728643216,40,F2P,F2P
126,ALG1,Passenger-optimal,338,2729,1400,3829,12,99,132,1,59,0.7127187255158005,0.09428571428571429,40,F1P,F1P
127,ALG2,Passenger-optimal,314,2090,1233,3829,2,99,132,2,58,0.5458344215199791,0.1070559610705596,40,F2P,F2P
128,ALG1,Passenger-optimal,312,2889,1146,3842,18,99,109,3,59,0.7519521082769391,0.09511343804537521,40,F1P,F1P
129,ALG2,Passenger-optimal,392,2155,1252,3842,1,96,109,2,59,0.5609057782404997,0.08706070287539937,40,F2P,F2P
130,ALG1,Passenger-optimal,219,2659,1055,3808,2,97,122,1,56,0.698266806722689,0.11563981042654028,40,F1P,F1P
131,ALG2,Passenger-optimal,406,1934,1135,3808,1,98,122,2,57,0.5078781512605042,0.10748898678414097,40,F2P,F2P
132,ALG1,Passenger-optimal,319,2713,1106,3816,15,99,131,5,58,0.7109538784067087,0.11844484629294756,40,F1P,F1P
133,ALG2,Passenger-optimal,367,2090,1183,3816,4,98,131,1,57,0.5476939203354297,0.11073541842772612,40,F2P,F2P
134,ALG1,Passenger-optimal,265,2785,1047,3824,13,99,106,1,58,0.7282949790794979,0.10124164278892073,40,F1P,F1P
135,ALG2,Passenger-optimal,404,1922,1448,3824,4,99,106,1,59,0.5026150627615062,0.07320441988950276,40,F2P,F2P
136,ALG1,Passenger-optimal,181,3268,1116,3813,46,99,109,4,58,0.8570679255179648,0.09767025089605735,40,F1P,F1P
137,ALG2,Passenger-optimal,338,2251,1285,3813,2,99,109,2,58,0.5903488067138736,0.08482490272373541,40,F2P,F2P
138,ALG1,Passenger-optimal,199,2839,1083,3793,16,99,127,1,57,0.7484840495649882,0.1172668513388735,40,F1P,F1P
139,ALG2,Passenger-optimal,371,2123,1239,3793,11,99,127,5,57,0.5597152649617717,0.10250201775625505,40,F2P,F2P
140,ALG1,Passenger-optimal,251,3026,924,3798,4,98,94,1,58,0.7967351237493417,0.10173160173160173,40,F1P,F1P
141,ALG2,Passenger-optimal,399,2037,1201,3798,1,99,94,2,59,0.5363349131121643,0.07826810990840966,40,F2P,F2P
142,ALG1,Passenger-optimal,284,2876,1284,3763,12,97,125,1,59,0.7642838161041722,0.09735202492211838,40,F1P,F1P
143,ALG2,Passenger-optimal,341,2290,1306,3763,6,99,125,1,59,0.6085570023917087,0.09571209800918837,40,F2P,F2P
144,ALG1,Passenger-optimal,303,3129,1085,3806,32,99,104,2,59,0.8221229637414609,0.09585253456221199,40,F1P,F1P
145,ALG2,Passenger-optimal,414,1810,1154,3806,2,98,104,4,57,0.47556489753021547,0.09012131715771231,40,F2P,F2P
146,ALG1,Passenger-optimal,293,3224,1211,3824,35,98,88,1,59,0.8430962343096234,0.0726672171758877,40,F1P,F1P
147,ALG2,Passenger-optimal,442,1785,1202,3824,4,95,88,4,59,0.4667887029288703,0.07321131447587355,40,F2P,F2P
148,ALG1,Passenger-optimal,333,3039,1056,3845,23,99,125,1,58,0.7903771131339402,0.11837121212121213,40,F1P,F1P
149,ALG2,Passenger-optimal,460,2004,1275,3845,2,98,125,2,59,0.5211963589076724,0.09803921568627451,40,F2P,F2P
150,ALG1,Passenger-optimal,359,3280,968,3767,36,98,125,1,58,0.8707194053623574,0.12913223140495866,40,F1P,F1P
151,ALG2,Passenger-optimal,324,2149,1446,3767,2,98,125,6,58,0.5704804884523493,0.08644536652835408,40,F2P,F2P
152,ALG1,Passenger-optimal,360,3129,1073,3802,6,97,103,1,57,0.8229879011046818,0.09599254426840634,40,F1P,F1P
153,ALG2,Passenger-optimal,470,1803,1193,3802,2,99,103,1,59,0.47422409258285114,0.08633696563285834,40,F2P,F2P
154,ALG1,Passenger-optimal,226,2706,1057,3829,8,97,104,1,59,0.7067119352311308,0.09839167455061495,40,F1P,F1P
155,ALG2,Passenger-optimal,389,1938,1177,3829,1,97,104,1,59,0.5061373726821624,0.08836023789294817,40,F2P,F2P
156,ALG1,Passenger-optimal,276,2919,1147,3859,2,99,126,1,58,0.756413578647318,0.10985178727114212,40,F1P,F1P
157,ALG2,Passenger-optimal,291,2267,1315,3859,3,94,126,5,59,0.5874578906452449,0.09581749049429658,40,F2P,F2P
158,ALG1,Passenger-optimal,333,3134,1136,3830,18,99,126,1,59,0.8182767624020888,0.11091549295774648,40,F1P,F1P
159,ALG2,Passenger-optimal,290,2266,1163,3830,2,99,126,1,58,0.591644908616188,0.10834049871023216,40,F2P,F2P
160,ALG1,Passenger-optimal,238,2682,1048,3787,5,98,109,1,59,0.7082123052548192,0.10400763358778627,40,F1P,F1P
161,ALG2,Passenger-optimal,339,2101,1230,3787,1,99,109,2,59,0.5547927119091629,0.0886178861788618,40,F2P,F2P
162,ALG1,Passenger-optimal,260,3343,1186,3856,41,99,98,2,59,0.8669605809128631,0.08263069139966273,40,F1P,F1P
163,ALG2,Passenger-optimal,358,2144,1113,3856,1,98,98,3,59,0.5560165975103735,0.0880503144654088,40,F2P,F2P
164,ALG1,Passenger-optimal,290,2831,990,3821,8,99,108,1,58,0.7409055221146297,0.10909090909090909,40,F1P,F1P
165,ALG2,Passenger-optimal,292,2272,1402,3821,8,99,108,2,59,0.5946087411672337,0.07703281027104136,40,F2P,F2P
166,ALG1,Passenger-optimal,353,3244,1295,3837,31,99,109,1,59,0.8454521761793068,0.08416988416988418,40,F1P,F1P
167,ALG2,Passenger-optimal,405,2114,1439,3837,1,99,109,2,59,0.5509512640083398,0.07574704656011119,40,F2P,F2P
168,ALG1,Passenger-optimal,225,3035,1303,3854,9,99,113,2,59,0.7874935132330046,0.08672294704528012,40,F1P,F1P
169,ALG2,Passenger-optimal,360,2256,1079,3854,1,99,113,2,58,0.5853658536585366,0.10472659870250231,40,F2P,F2P
170,ALG1,Passenger-optimal,241,2981,1102,3826,15,98,124,2,52,0.7791427077888133,0.11252268602540835,40,F1P,F1P
171,ALG2,Passenger-optimal,365,1837,1360,3826,1,97,124,1,59,0.48013591217982227,0.09117647058823529,40,F2P,F2P
172,ALG1,Passenger-optimal,200,2921,1235,3828,1,99,118,1,59,0.7630616509926855,0.09554655870445344,40,F1P,F1P
173,ALG2,Passenger-optimal,315,2316,1449,3828,1,98,118,2,59,0.6050156739811913,0.08143547273982056,40,F2P,F2P
174,ALG1,Passenger-optimal,216,3069,1159,3837,30,99,121,1,58,0.7998436278342455,0.10440034512510785,40,F1P,F1P
175,ALG2,Passenger-optimal,360,2126,1327,3837,3,99,121,4,58,0.5540787073234298,0.09118311981914091,40,F2P,F2P
176,ALG1,Passenger-optimal,278,2949,1153,3805,21,99,97,1,56,0.7750328515111695,0.08412836079791847,40,F1P,F1P
177,ALG2,Passenger-optimal,349,2104,1339,3805,13,95,97,1,59,0.5529566360052562,0.07244212098581031,40,F2P,F2P
178,ALG1,Passenger-optimal,283,3285,1193,3832,29,99,113,1,59,0.8572546972860126,0.09471919530595138,40,F1P,F1P
179,ALG2,Passenger-optimal,406,1792,991,3832,1,98,113,1,54,0.46764091858037576,0.11402623612512613,40,F2P,F2P
180,ALG1,Passenger-optimal,211,3143,1309,3801,12,99,119,2,59,0.8268876611418048,0.09090909090909091,40,F1P,F1P
181,ALG2,Passenger-optimal,404,1916,1516,3801,8,98,119,5,58,0.50407787424362,0.07849604221635884,40,F2P,F2P
182,ALG1,Passenger-optimal,221,3303,1080,3819,25,99,112,1,56,0.8648860958366065,0.1037037037037037,40,F1P,F1P
183,ALG2,Passenger-optimal,368,2041,1125,3819,1,95,112,1,59,0.534433097669547,0.09955555555555555,40,F2P,F2P
184,ALG1,Passenger-optimal,249,3121,1026,3826,4,99,112,1,59,0.8157344485101934,0.10916179337231968,40,F1P,F1P
185,ALG2,Passenger-optimal,322,2157,1200,3826,1,99,112,1,59,0.5637741766858337,0.09333333333333334,40,F2P,F2P
186,ALG1,Passenger-optimal,249,2846,1161,3813,8,99,88,1,59,0.7463939155520587,0.07579672695951765,40,F1P,F1P
187,ALG2,Passenger-optimal,479,1454,1165,3813,1,96,88,1,59,0.3813270390768424,0.07553648068669527,40,F2P,F2P
188,ALG1,Passenger-optimal,289,3447,1133,3825,45,99,113,1,58,0.9011764705882352,0.0997352162400706,40,F1P,F1P
189,ALG2,Passenger-optimal,376,1998,1221,3825,1,97,113,1,59,0.5223529411764706,0.09254709254709255,40,F2P,F2P
190,ALG1,Passenger-optimal,271,2785,1148,3828,11,98,131,1,59,0.727533960292581,0.11411149825783973,40,F1P,F1P
191,ALG2,Passenger-optimal,343,2029,1404,3828,2,99,131,4,59,0.5300417972831766,0.0933048433048433,40,F2P,F2P
192,ALG1,Passenger-optimal,237,3415,1084,3881,36,99,110,1,58,0.8799278536459675,0.1014760147601476,40,F1P,F1P
193,ALG2,Passenger-optimal,327,2275,1106,3881,8,99,110,4,58,0.5861891265137851,0.09945750452079566,40,F2P,F2P
194,ALG1,Passenger-optimal,256,2894,1106,3822,6,99,133,1,56,0.7571951857666144,0.12025316455696203,40,F1P,F1P
195,ALG2,Passenger-optimal,390,2186,1246,3822,2,96,133,1,59,0.5719518576661434,0.10674157303370786,40,F2P,F2P
196,ALG1,Passenger-optimal,310,2896,1123,3835,10,99,102,1,58,0.7551499348109517,0.09082813891362422,40,F1P,F1P
197,ALG2,Passenger-optimal,399,1977,1402,3835,5,98,102,6,59,0.5155149934810952,0.07275320970042796,40,F2P,F2P
198,ALG1,Passenger-optimal,297,3201,1048,3846,7,99,110,1,59,0.8322932917316692,0.1049618320610687,40,F1P,F1P
199,ALG2,Passenger-optimal,417,2000,1224,3846,2,97,110,1,59,0.5200208008320333,0.08986928104575163,40,F2P,F2P
200,ALG1,Passenger-optimal,219,3301,1022,3835,51,99,138,1,57,0.8607561929595828,0.1350293542074364,40,F1P,F1P
201,ALG2,Passenger-optimal,363,2328,967,3835,5,99,138,3,58,0.6070404172099088,0.14270941054808686,40,F2P,F2P
202,ALG1,Passenger-optimal,260,2883,1365,3802,11,99,118,5,58,0.7582851130983693,0.08644688644688645,40,F1P,F1P
203,ALG2,Passenger-optimal,307,2280,1161,3802,13,99,118,1,58,0.5996843766438716,0.10163652024117141,40,F2P,F2P
204,ALG1,Passenger-optimal,188,2932,1306,3816,15,99,113,2,59,0.7683438155136268,0.08652373660030628,40,F1P,F1P
205,ALG2,Passenger-optimal,325,2256,1184,3816,2,99,113,1,59,0.5911949685534591,0.09543918918918919,40,F2P,F2P
206,ALG1,Passenger-optimal,196,2720,1367,3827,1,99,119,1,59,0.7107394826234649,0.08705193855157278,40,F1P,F1P
207,ALG2,Passenger-optimal,380,2064,1094,3827,5,99,119,1,59,0.5393258426966292,0.10877513711151737,40,F2P,F2P
208,ALG1,Passenger-optimal,268,2900,1156,3849,13,97,108,1,59,0.753442452585087,0.09342560553633218,40,F1P,F1P
209,ALG2,Passenger-optimal,394,1953,1211,3849,1,91,108,2,59,0.5074045206547155,0.08918249380677126,40,F2P,F2P
210,ALG1,Passenger-optimal,248,3017,1148,3826,11,99,116,2,59,0.7885520125457397,0.10104529616724739,40,F1P,F1P
