Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Profit,Max_Profit,Sum_Min_Possible_ETA,Min_ETA,Max_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
43,ALG2,Passenger-optimal,111,806,338.0,1871,3,96,0,0,43,0.4307856761090326,0.0,20,F2P,F2P
44,ALG1,Passenger-optimal,63,1422,408.0,1844,18,99,0,0,48,0.7711496746203904,0.0,20,F1P,F1P
45,ALG2,Passenger-optimal,92,980,320.0,1844,1,95,0,0,32,0.5314533622559653,0.0,20,F2P,F2P
46,ALG1,Passenger-optimal,61,1466,356.0,1854,35,99,0,0,50,0.790722761596548,0.0,20,F1P,F1P
47,ALG2,Passenger-optimal,98,999,262.0,1854,3,96,0,0,37,0.5388349514563107,0.0,20,F2P,F2P
48,ALG1,Passenger-optimal,56,1638,377.0,1812,48,99,0,0,43,0.9039735099337748,0.0,20,F1P,F1P
49,ALG2,Passenger-optimal,90,1054,367.0,1812,8,88,0,0,51,0.5816777041942605,0.0,20,F2P,F2P
50,ALG1,Passenger-optimal,78,1602,329.0,1887,15,99,1,0,50,0.848966613672496,0.00303951367781155,20,F1P,F1P
51,ALG2,Passenger-optimal,95,1121,341.0,1887,2,94,1,0,51,0.5940646528881823,0.002932551319648094,20,F2P,F2P
52,ALG1,Passenger-optimal,54,1381,426.0,1812,16,99,0,0,44,0.7621412803532008,0.0,20,F1P,F1P
53,ALG2,Passenger-optimal,63,1108,349.0,1812,10,94,0,0,44,0.6114790286975718,0.0,20,F2P,F2P
54,ALG1,Passenger-optimal,76,1481,220.0,1852,28,97,0,0,43,0.7996760259179265,0.0,20,F1P,F1P
55,ALG2,Passenger-optimal,88,825,538.0,1852,1,93,0,0,47,0.4454643628509719,0.0,20,F2P,F2P
56,ALG1,Passenger-optimal,63,1439,294.0,1892,1,98,0,0,47,0.7605708245243129,0.0,20,F1P,F1P
57,ALG2,Passenger-optimal,82,1141,415.0,1892,4,99,0,0,54,0.6030655391120507,0.0,20,F2P,F2P
58,ALG1,Passenger-optimal,94,1439,399.0,1844,25,99,0,0,57,0.7803687635574837,0.0,20,F1P,F1P
59,ALG2,Passenger-optimal,112,1048,439.0,1844,5,98,0,0,52,0.5683297180043384,0.0,20,F2P,F2P
60,ALG1,Passenger-optimal,35,1425,345.0,1861,6,99,3,0,43,0.7657173562600752,0.008695652173913044,20,F1P,F1P
61,ALG2,Passenger-optimal,89,872,375.0,1861,1,94,3,0,45,0.46856528747984955,0.008,20,F2P,F2P
62,ALG1,Passenger-optimal,56,1483,301.0,1846,5,99,0,0,43,0.8033586132177681,0.0,20,F1P,F1P
63,ALG2,Passenger-optimal,127,757,416.0,1846,1,93,0,0,55,0.41007583965330446,0.0,20,F2P,F2P
64,ALG1,Passenger-optimal,73,1638,320.0,1809,38,99,0,0,40,0.9054726368159204,0.0,20,F1P,F1P
65,ALG2,Passenger-optimal,67,1367,278.0,1809,15,96,0,0,46,0.7556661138750691,0.0,20,F2P,F2P
66,ALG1,Passenger-optimal,73,1471,302.0,1814,26,97,0,0,44,0.8109151047409041,0.0,20,F1P,F1P
67,ALG2,Passenger-optimal,77,932,490.0,1814,1,85,0,0,50,0.5137816979051819,0.0,20,F2P,F2P
68,ALG1,Passenger-optimal,62,1336,337.0,1818,6,98,0,0,48,0.7348734873487349,0.0,20,F1P,F1P
69,ALG2,Passenger-optimal,68,963,399.0,1818,9,98,0,0,56,0.5297029702970297,0.0,20,F2P,F2P
70,ALG1,Passenger-optimal,69,1496,360.0,1788,20,99,0,0,44,0.8366890380313199,0.0,20,F1P,F1P
71,ALG2,Passenger-optimal,87,981,376.0,1788,6,96,0,0,45,0.5486577181208053,0.0,20,F2P,F2P
72,ALG1,Passenger-optimal,81,1441,280.0,1829,25,98,0,0,35,0.7878622197922361,0.0,20,F1P,F1P
73,ALG2,Passenger-optimal,94,902,400.0,1829,11,84,0,0,54,0.4931656642974303,0.0,20,F2P,F2P
74,ALG1,Passenger-optimal,74,1517,533.0,1813,15,96,0,0,54,0.8367346938775511,0.0,20,F1P,F1P
75,ALG2,Passenger-optimal,103,764,269.0,1813,2,94,0,0,45,0.4214009928295643,0.0,20,F2P,F2P
76,ALG1,Passenger-optimal,64,1317,331.0,1810,1,97,6,0,45,0.7276243093922652,0.01812688821752266,20,F1P,F1P
77,ALG2,Passenger-optimal,95,1004,421.0,1810,1,96,6,0,42,0.554696132596685,0.014251781472684086,20,F2P,F2P
78,ALG1,Passenger-optimal,55,1351,262.0,1818,8,98,0,0,56,0.7431243124312431,0.0,20,F1P,F1P
79,ALG2,Passenger-optimal,105,957,356.0,1818,1,98,0,0,45,0.5264026402640264,0.0,20,F2P,F2P
80,ALG1,Passenger-optimal,55,1310,312.0,1886,6,97,0,0,44,0.694591728525981,0.0,20,F1P,F1P
81,ALG2,Passenger-optimal,104,908,297.0,1886,2,99,0,0,49,0.4814422057264051,0.0,20,F2P,F2P
82,ALG1,Passenger-optimal,74,1709,484.0,1866,29,99,0,0,51,0.9158628081457664,0.0,20,F1P,F1P
83,ALG2,Passenger-optimal,100,1144,288.0,1866,7,96,0,0,45,0.6130760986066452,0.0,20,F2P,F2P
84,ALG1,Passenger-optimal,75,1523,378.0,1852,34,99,1,0,49,0.822354211663067,0.0026455026455026454,20,F1P,F1P
85,ALG2,Passenger-optimal,134,946,360.0,1852,4,98,1,0,42,0.5107991360691144,0.002777777777777778,20,F2P,F2P
86,ALG1,Passenger-optimal,80,1515,364.0,1877,19,97,0,0,53,0.8071390516782099,0.0,20,F1P,F1P
87,ALG2,Passenger-optimal,90,1026,390.0,1877,5,93,0,0,51,0.5466169419286094,0.0,20,F2P,F2P
88,ALG1,Passenger-optimal,40,1731,254.0,1859,61,99,0,0,47,0.9311457772996234,0.0,20,F1P,F1P
89,ALG2,Passenger-optimal,91,931,283.0,1859,11,98,0,0,45,0.50080688542227,0.0,20,F2P,F2P
90,ALG1,Passenger-optimal,92,1343,360.0,1851,7,99,4,0,53,0.7255537547271745,0.011111111111111112,20,F1P,F1P
91,ALG2,Passenger-optimal,109,1014,350.0,1851,3,97,4,0,51,0.5478119935170178,0.011428571428571429,20,F2P,F2P
92,ALG1,Passenger-optimal,52,1351,460.0,1870,6,94,0,0,55,0.7224598930481283,0.0,20,F1P,F1P
93,ALG2,Passenger-optimal,92,1078,392.0,1870,12,98,0,0,46,0.5764705882352941,0.0,20,F2P,F2P
94,ALG1,Passenger-optimal,58,1388,281.0,1811,8,98,0,0,30,0.7664273881833241,0.0,20,F1P,F1P
95,ALG2,Passenger-optimal,123,924,424.0,1811,1,78,0,0,47,0.5102153506350083,0.0,20,F2P,F2P
96,ALG1,Passenger-optimal,60,1491,329.0,1875,11,99,0,0,49,0.7952,0.0,20,F1P,F1P
97,ALG2,Passenger-optimal,126,759,299.0,1875,6,82,0,0,37,0.4048,0.0,20,F2P,F2P
98,ALG1,Passenger-optimal,47,1461,307.0,1836,14,99,0,0,45,0.795751633986928,0.0,20,F1P,F1P
99,ALG2,Passenger-optimal,81,977,333.0,1836,4,97,0,0,47,0.5321350762527233,0.0,20,F2P,F2P
100,ALG1,Passenger-optimal,49,1254,285.0,1820,7,96,0,0,43,0.689010989010989,0.0,20,F1P,F1P
101,ALG2,Passenger-optimal,69,1108,294.0,1820,2,96,0,0,56,0.6087912087912087,0.0,20,F2P,F2P
102,ALG1,Passenger-optimal,77,1491,301.0,1859,25,99,0,0,45,0.8020441097364174,0.0,20,F1P,F1P
103,ALG2,Passenger-optimal,95,824,368.0,1859,1,91,0,0,45,0.44324905863367403,0.0,20,F2P,F2P
104,ALG1,Passenger-optimal,51,1352,320.0,1849,10,98,0,0,56,0.7312060573282856,0.0,20,F1P,F1P
105,ALG2,Passenger-optimal,81,926,234.0,1849,3,92,0,0,46,0.5008112493239589,0.0,20,F2P,F2P
106,ALG1,Passenger-optimal,43,1338,426.0,1858,4,98,0,0,56,0.7201291711517761,0.0,20,F1P,F1P
107,ALG2,Passenger-optimal,84,974,390.0,1858,2,92,0,0,45,0.5242195909580194,0.0,20,F2P,F2P
108,ALG1,Passenger-optimal,65,1519,400.0,1844,42,99,0,0,46,0.8237527114967462,0.0,20,F1P,F1P
109,ALG2,Passenger-optimal,79,933,504.0,1844,2,95,0,0,58,0.5059652928416486,0.0,20,F2P,F2P
110,ALG1,Passenger-optimal,90,1530,380.0,1858,4,99,0,0,41,0.8234660925726588,0.0,20,F1P,F1P
111,ALG2,Passenger-optimal,79,1001,491.0,1858,12,98,0,0,51,0.538751345532831,0.0,20,F2P,F2P
112,ALG1,Passenger-optimal,66,1486,347.0,1854,16,99,0,0,47,0.8015102481121898,0.0,20,F1P,F1P
113,ALG2,Passenger-optimal,94,1073,299.0,1854,8,97,0,0,49,0.5787486515641855,0.0,20,F2P,F2P
114,ALG1,Passenger-optimal,34,1550,348.0,1867,12,99,0,0,46,0.8302088912694162,0.0,20,F1P,F1P
115,ALG2,Passenger-optimal,100,1015,338.0,1867,12,95,0,0,39,0.5436529191215854,0.0,20,F2P,F2P
116,ALG1,Passenger-optimal,103,1524,169.0,1808,48,97,0,0,34,0.8429203539823009,0.0,20,F1P,F1P
117,ALG2,Passenger-optimal,66,1134,300.0,1808,3,99,0,0,46,0.6272123893805309,0.0,20,F2P,F2P
118,ALG1,Passenger-optimal,48,1428,242.0,1847,26,97,0,0,57,0.7731456415809421,0.0,20,F1P,F1P
119,ALG2,Passenger-optimal,103,923,457.0,1847,6,99,0,0,49,0.4997292907417434,0.0,20,F2P,F2P
120,ALG1,Passenger-optimal,66,1337,348.0,1871,21,99,0,0,41,0.7145911277391769,0.0,20,F1P,F1P
121,ALG2,Passenger-optimal,103,1017,451.0,1871,5,98,0,0,53,0.5435595938001069,0.0,20,F2P,F2P
122,ALG1,Passenger-optimal,65,1506,288.0,1859,31,99,0,0,41,0.8101129639591178,0.0,20,F1P,F1P
123,ALG2,Passenger-optimal,104,1029,415.0,1859,3,99,0,0,54,0.5535233996772458,0.0,20,F2P,F2P
124,ALG1,Passenger-optimal,89,1630,311.0,1886,39,99,0,0,44,0.8642629904559915,0.0,20,F1P,F1P
125,ALG2,Passenger-optimal,99,934,295.0,1886,5,96,0,0,51,0.49522799575821846,0.0,20,F2P,F2P
126,ALG1,Passenger-optimal,61,1449,318.0,1848,3,99,0,0,49,0.7840909090909091,0.0,20,F1P,F1P
127,ALG2,Passenger-optimal,81,1105,410.0,1848,2,97,0,0,52,0.5979437229437229,0.0,20,F2P,F2P
128,ALG1,Passenger-optimal,58,1449,296.0,1855,28,98,0,0,50,0.7811320754716982,0.0,20,F1P,F1P
129,ALG2,Passenger-optimal,36,1212,288.0,1855,21,94,0,0,40,0.6533692722371968,0.0,20,F2P,F2P
130,ALG1,Passenger-optimal,60,1491,394.0,1882,24,99,0,0,49,0.7922422954303932,0.0,20,F1P,F1P
131,ALG2,Passenger-optimal,97,1100,443.0,1882,1,92,0,0,46,0.5844845908607864,0.0,20,F2P,F2P
132,ALG1,Passenger-optimal,70,1474,366.0,1810,2,99,0,0,54,0.8143646408839779,0.0,20,F1P,F1P
133,ALG2,Passenger-optimal,71,1075,386.0,1810,7,98,0,0,42,0.5939226519337016,0.0,20,F2P,F2P
134,ALG1,Passenger-optimal,62,1690,397.0,1895,39,99,0,0,54,0.8918205804749341,0.0,20,F1P,F1P
135,ALG2,Passenger-optimal,99,1074,423.0,1895,8,93,0,0,47,0.566754617414248,0.0,20,F2P,F2P
136,ALG1,Passenger-optimal,56,1509,275.0,1864,21,98,0,0,39,0.8095493562231759,0.0,20,F1P,F1P
137,ALG2,Passenger-optimal,69,1139,446.0,1864,13,98,0,0,46,0.6110515021459227,0.0,20,F2P,F2P
138,ALG1,Passenger-optimal,47,1496,464.0,1786,14,99,4,0,55,0.8376259798432251,0.008620689655172414,20,F1P,F1P
139,ALG2,Passenger-optimal,81,1108,431.0,1786,3,91,4,0,51,0.620380739081747,0.009280742459396751,20,F2P,F2P
140,ALG1,Passenger-optimal,62,1551,321.0,1839,7,99,0,0,51,0.8433931484502447,0.0,20,F1P,F1P
141,ALG2,Passenger-optimal,66,1171,390.0,1839,9,99,0,0,51,0.6367591082109842,0.0,20,F2P,F2P
142,ALG1,Passenger-optimal,63,1520,388.0,1845,20,98,0,0,45,0.8238482384823849,0.0,20,F1P,F1P
143,ALG2,Passenger-optimal,124,1045,248.0,1845,3,94,0,0,42,0.5663956639566395,0.0,20,F2P,F2P
144,ALG1,Passenger-optimal,86,1490,293.0,1856,32,99,0,0,38,0.802801724137931,0.0,20,F1P,F1P
145,ALG2,Passenger-optimal,86,994,335.0,1856,3,99,0,0,46,0.5355603448275862,0.0,20,F2P,F2P
146,ALG1,Passenger-optimal,76,1616,361.0,1874,10,99,0,0,47,0.8623265741728922,0.0,20,F1P,F1P
147,ALG2,Passenger-optimal,99,901,393.0,1874,8,94,0,0,41,0.4807897545357524,0.0,20,F2P,F2P
148,ALG1,Passenger-optimal,38,1525,342.0,1827,30,99,2,0,41,0.8347016967706623,0.005847953216374269,20,F1P,F1P
149,ALG2,Passenger-optimal,66,1090,255.0,1827,4,97,2,0,42,0.5966064586754242,0.00784313725490196,20,F2P,F2P
150,ALG1,Passenger-optimal,56,1336,537.0,1856,8,99,6,1,46,0.7198275862068966,0.0111731843575419,20,F1P,F1P
151,ALG2,Passenger-optimal,97,1071,264.0,1856,3,92,6,0,49,0.5770474137931034,0.022727272727272728,20,F2P,F2P
152,ALG1,Passenger-optimal,82,1487,225.0,1885,10,99,0,0,51,0.7888594164456233,0.0,20,F1P,F1P
153,ALG2,Passenger-optimal,100,965,481.0,1885,12,98,0,0,49,0.5119363395225465,0.0,20,F2P,F2P
154,ALG1,Passenger-optimal,61,1337,332.0,1815,7,99,0,0,47,0.7366391184573002,0.0,20,F1P,F1P
155,ALG2,Passenger-optimal,114,857,266.0,1815,4,93,0,0,47,0.4721763085399449,0.0,20,F2P,F2P
156,ALG1,Passenger-optimal,57,1523,321.0,1769,45,98,0,0,47,0.8609383832673827,0.0,20,F1P,F1P
157,ALG2,Passenger-optimal,113,819,264.0,1769,1,91,0,0,41,0.4629734313171283,0.0,20,F2P,F2P
158,ALG1,Passenger-optimal,40,1285,350.0,1819,1,95,0,0,46,0.7064321055525014,0.0,20,F1P,F1P
159,ALG2,Passenger-optimal,75,934,414.0,1819,2,93,0,0,57,0.5134689389774602,0.0,20,F2P,F2P
160,ALG1,Passenger-optimal,76,1544,351.0,1866,41,98,0,0,52,0.827438370846731,0.0,20,F1P,F1P
161,ALG2,Passenger-optimal,92,978,457.0,1866,2,88,0,0,51,0.5241157556270096,0.0,20,F2P,F2P
162,ALG1,Passenger-optimal,82,1472,203.0,1825,3,98,0,0,35,0.8065753424657535,0.0,20,F1P,F1P
163,ALG2,Passenger-optimal,87,1129,338.0,1825,6,97,0,0,50,0.6186301369863013,0.0,20,F2P,F2P
164,ALG1,Passenger-optimal,74,1585,326.0,1885,46,98,0,0,45,0.8408488063660478,0.0,20,F1P,F1P
165,ALG2,Passenger-optimal,84,1171,296.0,1885,2,99,0,0,54,0.6212201591511937,0.0,20,F2P,F2P
166,ALG1,Passenger-optimal,43,1565,379.0,1849,10,98,0,0,52,0.8464034613304489,0.0,20,F1P,F1P
167,ALG2,Passenger-optimal,84,805,348.0,1849,4,99,0,0,55,0.4353704705246079,0.0,20,F2P,F2P
168,ALG1,Passenger-optimal,89,1497,348.0,1816,43,99,0,0,46,0.8243392070484582,0.0,20,F1P,F1P
169,ALG2,Passenger-optimal,75,1069,432.0,1816,19,92,0,0,49,0.5886563876651982,0.0,20,F2P,F2P
170,ALG1,Passenger-optimal,73,1361,324.0,1835,10,95,0,0,53,0.7416893732970027,0.0,20,F1P,F1P
171,ALG2,Passenger-optimal,99,782,270.0,1835,1,98,0,0,53,0.426158038147139,0.0,20,F2P,F2P
172,ALG1,Passenger-optimal,70,1728,249.0,1850,59,98,0,0,46,0.9340540540540541,0.0,20,F1P,F1P
173,ALG2,Passenger-optimal,95,904,377.0,1850,19,99,0,0,54,0.48864864864864865,0.0,20,F2P,F2P
174,ALG1,Passenger-optimal,57,1557,246.0,1839,9,99,0,0,46,0.8466557911908646,0.0,20,F1P,F1P
175,ALG2,Passenger-optimal,118,879,371.0,1839,9,98,0,0,46,0.47797716150081565,0.0,20,F2P,F2P
176,ALG1,Passenger-optimal,59,1593,302.0,1846,9,99,0,0,52,0.8629469122426869,0.0,20,F1P,F1P
177,ALG2,Passenger-optimal,52,1243,308.0,1846,7,95,0,0,50,0.6733477789815818,0.0,20,F2P,F2P
178,ALG1,Passenger-optimal,82,1396,367.0,1881,8,96,0,0,52,0.7421584263689527,0.0,20,F1P,F1P
179,ALG2,Passenger-optimal,80,1174,364.0,1881,7,95,0,0,46,0.6241360978203083,0.0,20,F2P,F2P
180,ALG1,Passenger-optimal,71,1309,197.0,1806,14,98,0,0,38,0.7248062015503876,0.0,20,F1P,F1P
181,ALG2,Passenger-optimal,70,937,327.0,1806,1,87,0,0,49,0.5188261351052049,0.0,20,F2P,F2P
182,ALG1,Passenger-optimal,90,1392,317.0,1821,34,97,0,0,41,0.7644151565074135,0.0,20,F1P,F1P
183,ALG2,Passenger-optimal,79,997,282.0,1821,2,99,0,0,40,0.5475013728720484,0.0,20,F2P,F2P
184,ALG1,Passenger-optimal,67,1559,244.0,1887,27,98,0,0,51,0.8261791202967673,0.0,20,F1P,F1P
185,ALG2,Passenger-optimal,43,1062,402.0,1887,2,98,0,0,45,0.5627980922098569,0.0,20,F2P,F2P
186,ALG1,Passenger-optimal,58,1500,271.0,1812,4,99,0,0,51,0.8278145695364238,0.0,20,F1P,F1P
187,ALG2,Passenger-optimal,57,782,353.0,1812,1,85,0,0,54,0.4315673289183223,0.0,20,F2P,F2P
188,ALG1,Passenger-optimal,83,1538,342.0,1859,18,97,0,0,52,0.8273265196342119,0.0,20,F1P,F1P
189,ALG2,Passenger-optimal,125,715,226.0,1859,2,91,0,0,43,0.38461538461538464,0.0,20,F2P,F2P
190,ALG1,Passenger-optimal,64,1455,437.0,1804,5,98,0,0,50,0.8065410199556541,0.0,20,F1P,F1P
191,ALG2,Passenger-optimal,124,871,342.0,1804,2,86,0,0,48,0.48281596452328157,0.0,20,F2P,F2P
192,ALG1,Passenger-optimal,49,1609,324.0,1858,18,98,0,0,43,0.8659849300322928,0.0,20,F1P,F1P
193,ALG2,Passenger-optimal,89,999,306.0,1858,5,95,0,0,47,0.5376749192680301,0.0,20,F2P,F2P
194,ALG1,Passenger-optimal,43,1496,409.0,1830,12,99,0,0,48,0.8174863387978142,0.0,20,F1P,F1P
195,ALG2,Passenger-optimal,92,1023,386.0,1830,2,92,0,0,43,0.559016393442623,0.0,20,F2P,F2P
196,ALG1,Passenger-optimal,67,1493,322.0,1831,30,99,0,0,49,0.815401419989077,0.0,20,F1P,F1P
197,ALG2,Passenger-optimal,94,1060,298.0,1831,6,99,0,0,49,0.5789186237028946,0.0,20,F2P,F2P
198,ALG1,Passenger-optimal,75,1606,397.0,1888,46,99,0,0,45,0.850635593220339,0.0,20,F1P,F1P
199,ALG2,Passenger-optimal,104,673,253.0,1888,2,79,0,0,37,0.3564618644067797,0.0,20,F2P,F2P
200,ALG1,Passenger-optimal,57,1530,429.0,1828,15,99,0,0,53,0.8369803063457331,0.0,20,F1P,F1P
201,ALG2,Passenger-optimal,73,970,337.0,1828,2,96,0,0,44,0.5306345733041575,0.0,20,F2P,F2P
202,ALG1,Passenger-optimal,72,1576,239.0,1830,25,99,0,0,36,0.8612021857923498,0.0,20,F1P,F1P
203,ALG2,Passenger-optimal,86,935,390.0,1830,8,91,0,0,44,0.5109289617486339,0.0,20,F2P,F2P
204,ALG1,Passenger-optimal,84,1215,341.0,1858,6,97,0,0,48,0.6539289558665231,0.0,20,F1P,F1P
205,ALG2,Passenger-optimal,64,982,389.0,1858,5,90,0,0,51,0.5285252960172229,0.0,20,F2P,F2P
206,ALG1,Passenger-optimal,64,1432,178.0,1804,11,99,0,0,50,0.7937915742793792,0.0,20,F1P,F1P
207,ALG2,Passenger-optimal,74,1015,333.0,1804,6,97,0,0,48,0.5626385809312638,0.0,20,F2P,F2P
208,ALG1,Passenger-optimal,116,1486,333.0,1879,14,99,0,0,46,0.7908461947844598,0.0,20,F1P,F1P
209,ALG2,Passenger-optimal,76,1131,387.0,1879,2,99,0,0,52,0.6019159127195317,0.0,20,F2P,F2P
210,ALG1,Passenger-optimal,57,1699,332.0,1885,25,99,0,0,54,0.9013262599469496,0.0,20,F1P,F1P
211,ALG2,Passenger-optimal,53,1226,352.0,1885,3,96,0,0,47,0.6503978779840849,0.0,20,F2P,F2P
212,ALG1,Passenger-optimal,69,1486,433.0,1812,5,99,0,0,46,0.8200883002207505,0.0,20,F1P,F1P
213,ALG2,Passenger-optimal,76,885,275.0,1812,10,85,0,0,46,0.48841059602649006,0.0,20,F2P,F2P
214,ALG1,Passenger-optimal,74,1393,272.0,1850,2,97,0,0,44,0.7529729729729729,0.0,20,F1P,F1P
215,ALG2,Passenger-optimal,101,851,368.0,1850,3,99,0,0,49,0.46,0.0,20,F2P,F2P
216,ALG1,Passenger-optimal,74,1299,350.0,1840,16,99,0,0,50,0.7059782608695652,0.0,20,F1P,F1P
217,ALG2,Passenger-optimal,110,818,352.0,1840,2,84,0,0,50,0.44456521739130433,0.0,20,F2P,F2P
218,ALG1,Passenger-optimal,56,1430,254.0,1871,18,93,0,0,51,0.7642971672902191,0.0,20,F1P,F1P
219,ALG2,Passenger-optimal,88,1022,304.0,1871,2,95,0,0,45,0.5462319615179049,0.0,20,F2P,F2P
220,ALG1,Passenger-optimal,36,1329,324.0,1889,12,99,0,0,54,0.7035468501852832,0.0,20,F1P,F1P
221,ALG2,Passenger-optimal,77,1176,377.0,1889,2,98,0,0,44,0.6225516146109052,0.0,20,F2P,F2P
222,ALG1,Passenger-optimal,66,1610,371.0,1848,35,99,0,0,50,0.8712121212121212,0.0,20,F1P,F1P
223,ALG2,Passenger-optimal,96,1115,337.0,1848,2,99,0,0,55,0.6033549783549783,0.0,20,F2P,F2P
224,ALG1,Passenger-optimal,82,1567,326.0,1855,6,99,0,0,35,0.844743935309973,0.0,20,F1P,F1P
