Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Profit,Max_Profit,Sum_Min_Possible_ETA,Min_ETA,Max_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
58,ALG1,Passenger-optimal,981,6876,1154.0,7805,20,99,0,0,46,0.880973734785394,0.0,80,F1P,F1P
59,ALG2,Passenger-optimal,1546,3668,1241.0,7805,3,99,0,0,49,0.46995515695067264,0.0,80,F2P,F2P
60,ALG1,Passenger-optimal,1165,6887,1218.0,7781,7,99,0,0,52,0.8851047423210384,0.0,80,F1P,F1P
61,ALG2,Passenger-optimal,1568,3917,1437.0,7781,1,99,0,0,57,0.5034057319110654,0.0,80,F2P,F2P
62,ALG1,Passenger-optimal,850,7072,1345.0,7791,7,99,0,0,55,0.9077140290078295,0.0,80,F1P,F1P
63,ALG2,Passenger-optimal,1413,4212,1240.0,7791,1,98,0,0,48,0.5406237966884867,0.0,80,F2P,F2P
64,ALG1,Passenger-optimal,901,6881,1191.0,7824,39,99,0,0,56,0.8794734151329243,0.0,80,F1P,F1P
65,ALG2,Passenger-optimal,1212,4300,1099.0,7824,4,98,0,0,54,0.5495910020449898,0.0,80,F2P,F2P
66,ALG1,Passenger-optimal,860,6953,1209.0,7768,31,99,0,0,57,0.8950823892893924,0.0,80,F1P,F1P
67,ALG2,Passenger-optimal,1145,4346,1287.0,7768,7,98,0,0,55,0.5594747682801235,0.0,80,F2P,F2P
68,ALG1,Passenger-optimal,1066,6978,1267.0,7802,19,99,0,0,47,0.8943860548577288,0.0,80,F1P,F1P
69,ALG2,Passenger-optimal,1790,3487,1461.0,7802,2,99,0,0,53,0.44693668290182004,0.0,80,F2P,F2P
70,ALG1,Passenger-optimal,1076,6934,1304.0,7819,20,99,0,0,48,0.8868141706100524,0.0,80,F1P,F1P
71,ALG2,Passenger-optimal,1621,3675,1095.0,7819,1,99,0,0,48,0.4700089525514772,0.0,80,F2P,F2P
72,ALG1,Passenger-optimal,1129,6924,1332.0,7822,41,99,0,0,54,0.8851956021477883,0.0,80,F1P,F1P
73,ALG2,Passenger-optimal,1848,3991,1318.0,7822,1,97,0,0,51,0.5102275632830479,0.0,80,F2P,F2P
74,ALG1,Passenger-optimal,958,6761,1084.0,7791,1,99,0,0,46,0.8677961750738031,0.0,80,F1P,F1P
75,ALG2,Passenger-optimal,1589,4105,1283.0,7791,1,99,0,0,54,0.5268900012835322,0.0,80,F2P,F2P
76,ALG1,Passenger-optimal,942,6825,1262.0,7769,11,99,0,0,55,0.8784914403398121,0.0,80,F1P,F1P
77,ALG2,Passenger-optimal,1607,3777,1344.0,7769,2,92,0,0,52,0.486162955335307,0.0,80,F2P,F2P
78,ALG1,Passenger-optimal,1119,7165,1601.0,7761,38,99,0,0,56,0.9232057724520036,0.0,80,F1P,F1P
79,ALG2,Passenger-optimal,1547,3808,1508.0,7761,1,99,0,0,55,0.4906584203066615,0.0,80,F2P,F2P
80,ALG1,Passenger-optimal,951,6965,1502.0,7832,5,99,0,0,54,0.8893003064351379,0.0,80,F1P,F1P
81,ALG2,Passenger-optimal,1435,3906,1293.0,7832,1,99,0,0,45,0.4987231869254341,0.0,80,F2P,F2P
82,ALG1,Passenger-optimal,983,6759,1081.0,7786,2,99,0,0,43,0.8680965836116106,0.0,80,F1P,F1P
83,ALG2,Passenger-optimal,1449,4055,1446.0,7786,2,99,0,0,54,0.5208065759054714,0.0,80,F2P,F2P
84,ALG1,Passenger-optimal,1009,6702,1466.0,7797,9,99,0,0,57,0.8595613697575991,0.0,80,F1P,F1P
85,ALG2,Passenger-optimal,1439,3933,1553.0,7797,1,99,0,0,52,0.504424778761062,0.0,80,F2P,F2P
86,ALG1,Passenger-optimal,962,6888,1239.0,7797,2,99,0,0,58,0.8834166987302808,0.0,80,F1P,F1P
87,ALG2,Passenger-optimal,1414,4103,1333.0,7797,2,99,0,0,52,0.5262280364242657,0.0,80,F2P,F2P
88,ALG1,Passenger-optimal,888,7072,1398.0,7781,14,99,0,0,53,0.9088806066058347,0.0,80,F1P,F1P
89,ALG2,Passenger-optimal,1767,3212,1341.0,7781,1,98,0,0,55,0.41280041125819306,0.0,80,F2P,F2P
90,ALG1,Passenger-optimal,1139,6994,1154.0,7805,9,99,0,0,56,0.8960922485586162,0.0,80,F1P,F1P
91,ALG2,Passenger-optimal,1504,4086,1266.0,7805,1,98,0,0,51,0.5235105701473415,0.0,80,F2P,F2P
92,ALG1,Passenger-optimal,931,6976,1261.0,7817,38,99,0,0,54,0.8924139695535371,0.0,80,F1P,F1P
93,ALG2,Passenger-optimal,1123,4909,1374.0,7817,1,99,0,0,48,0.6279902776001023,0.0,80,F2P,F2P
94,ALG1,Passenger-optimal,1051,6943,1570.0,7799,42,99,0,0,46,0.8902423387613797,0.0,80,F1P,F1P
95,ALG2,Passenger-optimal,1341,4265,1202.0,7799,1,98,0,0,49,0.5468649826900884,0.0,80,F2P,F2P
96,ALG1,Passenger-optimal,880,6835,1659.0,7791,5,99,0,0,55,0.8772943139519959,0.0,80,F1P,F1P
97,ALG2,Passenger-optimal,1326,3853,1169.0,7791,3,99,0,0,43,0.49454498780644335,0.0,80,F2P,F2P
98,ALG1,Passenger-optimal,1111,7090,1540.0,7816,16,99,0,0,51,0.9071136131013307,0.0,80,F1P,F1P
99,ALG2,Passenger-optimal,1274,4582,1602.0,7816,6,99,0,0,54,0.5862333674513818,0.0,80,F2P,F2P
100,ALG1,Passenger-optimal,1049,7026,1208.0,7806,10,99,0,0,51,0.9000768639508071,0.0,80,F1P,F1P
101,ALG2,Passenger-optimal,1560,3356,1622.0,7806,2,98,0,0,52,0.4299256981808865,0.0,80,F2P,F2P
102,ALG1,Passenger-optimal,905,7032,1371.0,7804,20,99,0,0,54,0.9010763710917479,0.0,80,F1P,F1P
103,ALG2,Passenger-optimal,1638,3904,1571.0,7804,2,97,0,0,54,0.5002562788313686,0.0,80,F2P,F2P
104,ALG1,Passenger-optimal,1001,6855,1057.0,7779,7,99,0,0,48,0.8812186656382568,0.0,80,F1P,F1P
105,ALG2,Passenger-optimal,1499,3642,1288.0,7779,1,98,0,0,58,0.4681835711531045,0.0,80,F2P,F2P
106,ALG1,Passenger-optimal,1131,7142,1222.0,7795,29,99,0,0,55,0.9162283515073765,0.0,80,F1P,F1P
107,ALG2,Passenger-optimal,1681,3937,1463.0,7795,5,99,0,0,56,0.5050673508659397,0.0,80,F2P,F2P
108,ALG1,Passenger-optimal,1126,6583,1375.0,7791,8,99,0,0,58,0.8449493004749069,0.0,80,F1P,F1P
109,ALG2,Passenger-optimal,1329,4099,1507.0,7791,1,98,0,0,54,0.5261198819150301,0.0,80,F2P,F2P
110,ALG1,Passenger-optimal,1104,6733,1120.0,7774,5,99,0,0,48,0.8660921018780551,0.0,80,F1P,F1P
111,ALG2,Passenger-optimal,1332,4392,1377.0,7774,1,99,0,0,46,0.5649601234885516,0.0,80,F2P,F2P
112,ALG1,Passenger-optimal,1056,6904,1099.0,7796,1,99,0,0,47,0.8855823499230374,0.0,80,F1P,F1P
113,ALG2,Passenger-optimal,1506,3448,1316.0,7796,1,98,0,0,56,0.4422780913288866,0.0,80,F2P,F2P
114,ALG1,Passenger-optimal,925,6855,1422.0,7783,21,99,0,0,53,0.8807657715533855,0.0,80,F1P,F1P
115,ALG2,Passenger-optimal,1539,4015,1464.0,7783,1,99,0,0,55,0.515867917255557,0.0,80,F2P,F2P
116,ALG1,Passenger-optimal,1353,6824,1288.0,7795,4,99,0,0,50,0.8754329698524695,0.0,80,F1P,F1P
117,ALG2,Passenger-optimal,1609,3813,1601.0,7795,1,94,0,0,54,0.4891597177677999,0.0,80,F2P,F2P
118,ALG1,Passenger-optimal,1125,6809,1205.0,7789,1,99,0,0,53,0.874181538066504,0.0,80,F1P,F1P
119,ALG2,Passenger-optimal,1713,3578,1140.0,7789,2,99,0,0,42,0.45936577224290664,0.0,80,F2P,F2P
120,ALG1,Passenger-optimal,902,7118,1290.0,7800,43,99,0,0,51,0.9125641025641026,0.0,80,F1P,F1P
121,ALG2,Passenger-optimal,1369,3996,1354.0,7800,1,99,0,0,55,0.5123076923076924,0.0,80,F2P,F2P
122,ALG1,Passenger-optimal,1057,6934,1148.0,7784,34,99,0,0,54,0.8908016443987667,0.0,80,F1P,F1P
123,ALG2,Passenger-optimal,1457,3922,1248.0,7784,1,97,0,0,51,0.5038540596094553,0.0,80,F2P,F2P
124,ALG1,Passenger-optimal,1218,7144,1480.0,7812,8,99,0,0,54,0.9144905273937532,0.0,80,F1P,F1P
125,ALG2,Passenger-optimal,1519,4060,1243.0,7812,1,95,0,0,53,0.5197132616487455,0.0,80,F2P,F2P
126,ALG1,Passenger-optimal,968,7044,1417.0,7781,13,99,0,0,57,0.9052820974167844,0.0,80,F1P,F1P
127,ALG2,Passenger-optimal,1264,4035,1231.0,7781,1,99,0,0,52,0.5185708777792057,0.0,80,F2P,F2P
128,ALG1,Passenger-optimal,896,7011,1337.0,7791,13,99,0,0,58,0.8998844820947247,0.0,80,F1P,F1P
129,ALG2,Passenger-optimal,1578,3852,1305.0,7791,1,98,0,0,49,0.49441663457835966,0.0,80,F2P,F2P
130,ALG1,Passenger-optimal,1071,7263,1473.0,7815,51,99,0,0,50,0.9293666026871401,0.0,80,F1P,F1P
131,ALG2,Passenger-optimal,1303,4089,1083.0,7815,1,99,0,0,51,0.5232245681381957,0.0,80,F2P,F2P
132,ALG1,Passenger-optimal,1091,6886,1299.0,7811,8,99,0,0,55,0.8815772628344642,0.0,80,F1P,F1P
133,ALG2,Passenger-optimal,1429,3723,1443.0,7811,3,99,0,0,53,0.4766355140186916,0.0,80,F2P,F2P
134,ALG1,Passenger-optimal,958,7042,1493.0,7815,29,99,0,0,53,0.9010876519513755,0.0,80,F1P,F1P
135,ALG2,Passenger-optimal,1435,4408,1455.0,7815,1,98,0,0,53,0.564043506078055,0.0,80,F2P,F2P
136,ALG1,Passenger-optimal,1046,7003,1323.0,7803,22,99,0,0,50,0.8974753300012815,0.0,80,F1P,F1P
137,ALG2,Passenger-optimal,1461,3858,1306.0,7803,2,99,0,0,51,0.4944252210688197,0.0,80,F2P,F2P
138,ALG1,Passenger-optimal,1070,7009,1386.0,7796,5,99,0,0,48,0.8990507952796306,0.0,80,F1P,F1P
139,ALG2,Passenger-optimal,1529,4063,1517.0,7796,1,98,0,0,56,0.5211646998460749,0.0,80,F2P,F2P
140,ALG1,Passenger-optimal,1182,7186,1307.0,7798,21,99,0,0,52,0.9215183380353937,0.0,80,F1P,F1P
141,ALG2,Passenger-optimal,1383,3780,1182.0,7798,2,99,0,0,53,0.48473967684021546,0.0,80,F2P,F2P
142,ALG1,Passenger-optimal,1000,7004,1366.0,7795,10,99,0,0,53,0.8985246953175112,0.0,80,F1P,F1P
143,ALG2,Passenger-optimal,1174,4118,1208.0,7795,1,99,0,0,51,0.5282873636946761,0.0,80,F2P,F2P
144,ALG1,Passenger-optimal,904,7131,1451.0,7805,22,99,0,0,46,0.9136450992953236,0.0,80,F1P,F1P
145,ALG2,Passenger-optimal,1699,4084,1354.0,7805,2,99,0,0,51,0.5232543241511851,0.0,80,F2P,F2P
146,ALG1,Passenger-optimal,1101,6861,1359.0,7785,2,99,0,0,53,0.8813102119460501,0.0,80,F1P,F1P
147,ALG2,Passenger-optimal,1438,4048,1369.0,7785,3,99,0,0,57,0.5199743095696853,0.0,80,F2P,F2P
148,ALG1,Passenger-optimal,895,6697,1284.0,7774,7,99,0,0,56,0.8614612811937227,0.0,80,F1P,F1P
149,ALG2,Passenger-optimal,1497,3817,1383.0,7774,3,99,0,0,53,0.49099562644713146,0.0,80,F2P,F2P
150,ALG1,Passenger-optimal,946,6889,1372.0,7823,14,99,0,0,54,0.8806084622267673,0.0,80,F1P,F1P
151,ALG2,Passenger-optimal,1498,4177,1339.0,7823,1,99,0,0,55,0.5339383868081299,0.0,80,F2P,F2P
152,ALG1,Passenger-optimal,811,7119,1505.0,7818,3,99,0,0,53,0.9105909439754413,0.0,80,F1P,F1P
153,ALG2,Passenger-optimal,1610,3661,1311.0,7818,1,99,0,0,54,0.4682783320542338,0.0,80,F2P,F2P
154,ALG1,Passenger-optimal,982,6949,1632.0,7804,24,99,0,0,52,0.8904407995899539,0.0,80,F1P,F1P
155,ALG2,Passenger-optimal,1678,4063,1369.0,7804,1,99,0,0,51,0.5206304459251666,0.0,80,F2P,F2P
156,ALG1,Passenger-optimal,1052,6910,1484.0,7810,9,99,0,0,51,0.8847631241997439,0.0,80,F1P,F1P
157,ALG2,Passenger-optimal,1349,4075,1351.0,7810,2,98,0,0,56,0.5217669654289373,0.0,80,F2P,F2P
158,ALG1,Passenger-optimal,1118,7016,1603.0,7785,11,99,0,0,54,0.9012202954399486,0.0,80,F1P,F1P
159,ALG2,Passenger-optimal,1371,3665,1236.0,7785,1,99,0,0,52,0.4707771355170199,0.0,80,F2P,F2P
160,ALG1,Passenger-optimal,959,6663,1341.0,7805,7,99,0,0,52,0.8536835361947469,0.0,80,F1P,F1P
161,ALG2,Passenger-optimal,1138,4259,1284.0,7805,1,99,0,0,52,0.5456758488148623,0.0,80,F2P,F2P
162,ALG1,Passenger-optimal,1072,6970,1349.0,7809,1,99,0,0,52,0.8925598668203355,0.0,80,F1P,F1P
163,ALG2,Passenger-optimal,1313,3991,1236.0,7809,1,98,0,0,58,0.5110769624791907,0.0,80,F2P,F2P
164,ALG1,Passenger-optimal,903,6850,1351.0,7796,21,99,0,0,57,0.8786557208825039,0.0,80,F1P,F1P
165,ALG2,Passenger-optimal,1316,3902,1447.0,7796,1,97,0,0,58,0.5005130836326321,0.0,80,F2P,F2P
166,ALG1,Passenger-optimal,1043,7042,1560.0,7790,2,99,0,0,56,0.90397946084724,0.0,80,F1P,F1P
167,ALG2,Passenger-optimal,1259,4119,1302.0,7790,1,97,0,0,57,0.5287548138639281,0.0,80,F2P,F2P
168,ALG1,Passenger-optimal,1115,7037,1303.0,7813,9,99,0,0,58,0.9006783565851786,0.0,80,F1P,F1P
169,ALG2,Passenger-optimal,1290,4177,1391.0,7813,1,98,0,0,55,0.5346217842058109,0.0,80,F2P,F2P
170,ALG1,Passenger-optimal,1183,6897,1544.0,7810,37,99,0,0,52,0.8830985915492958,0.0,80,F1P,F1P
171,ALG2,Passenger-optimal,1469,4050,1320.0,7810,1,98,0,0,56,0.5185659411011524,0.0,80,F2P,F2P
172,ALG1,Passenger-optimal,1074,7188,1465.0,7808,56,99,0,0,53,0.920594262295082,0.0,80,F1P,F1P
173,ALG2,Passenger-optimal,1518,3988,1412.0,7808,2,99,0,0,46,0.5107581967213115,0.0,80,F2P,F2P
174,ALG1,Passenger-optimal,1050,7041,1419.0,7788,3,99,0,0,57,0.9040832049306625,0.0,80,F1P,F1P
175,ALG2,Passenger-optimal,1745,3515,1148.0,7788,2,98,0,0,53,0.45133538777606574,0.0,80,F2P,F2P
176,ALG1,Passenger-optimal,1012,6784,1343.0,7806,15,99,0,0,57,0.8690750704586215,0.0,80,F1P,F1P
177,ALG2,Passenger-optimal,1474,3957,1202.0,7806,3,98,0,0,56,0.5069177555726364,0.0,80,F2P,F2P
178,ALG1,Passenger-optimal,747,6960,1476.0,7807,3,99,0,0,54,0.8915076213654413,0.0,80,F1P,F1P
179,ALG2,Passenger-optimal,1489,4049,1495.0,7807,1,99,0,0,58,0.5186371205328552,0.0,80,F2P,F2P
180,ALG1,Passenger-optimal,1105,6933,1244.0,7808,23,99,0,0,43,0.8879354508196722,0.0,80,F1P,F1P
181,ALG2,Passenger-optimal,1435,3757,1577.0,7808,2,99,0,0,57,0.4811731557377049,0.0,80,F2P,F2P
182,ALG1,Passenger-optimal,1161,7099,1364.0,7779,45,99,0,0,56,0.9125851651883276,0.0,80,F1P,F1P
183,ALG2,Passenger-optimal,1152,4447,1398.0,7779,2,99,0,0,56,0.571667309422805,0.0,80,F2P,F2P
184,ALG1,Passenger-optimal,1076,7196,1230.0,7824,6,99,0,0,53,0.9197341513292433,0.0,80,F1P,F1P
185,ALG2,Passenger-optimal,1708,3907,1214.0,7824,1,98,0,0,55,0.4993609406952965,0.0,80,F2P,F2P
186,ALG1,Passenger-optimal,1140,7058,1342.0,7814,11,99,0,0,55,0.9032505758894293,0.0,80,F1P,F1P
187,ALG2,Passenger-optimal,1376,4163,1726.0,7814,1,98,0,0,54,0.5327617097517277,0.0,80,F2P,F2P
188,ALG1,Passenger-optimal,1157,7064,1261.0,7798,17,99,0,0,52,0.9058733008463709,0.0,80,F1P,F1P
189,ALG2,Passenger-optimal,1401,3907,1415.0,7798,1,99,0,0,54,0.5010259040779688,0.0,80,F2P,F2P
190,ALG1,Passenger-optimal,1058,6635,1309.0,7792,4,99,0,0,56,0.8515143737166324,0.0,80,F1P,F1P
191,ALG2,Passenger-optimal,1660,3548,1618.0,7792,1,94,0,0,54,0.4553388090349076,0.0,80,F2P,F2P
192,ALG1,Passenger-optimal,1190,6847,1326.0,7799,11,99,0,0,54,0.8779330683420952,0.0,80,F1P,F1P
193,ALG2,Passenger-optimal,1311,3918,1398.0,7799,1,99,0,0,54,0.5023720989870496,0.0,80,F2P,F2P
194,ALG1,Passenger-optimal,1070,6728,1429.0,7811,12,99,0,0,55,0.8613493790807835,0.0,80,F1P,F1P
195,ALG2,Passenger-optimal,1552,3945,1354.0,7811,1,99,0,0,50,0.5050569709384202,0.0,80,F2P,F2P
196,ALG1,Passenger-optimal,1001,6919,1333.0,7774,31,99,0,0,53,0.8900180087471057,0.0,80,F1P,F1P
197,ALG2,Passenger-optimal,1410,3876,1479.0,7774,1,99,0,0,51,0.4985850270131207,0.0,80,F2P,F2P
198,ALG1,Passenger-optimal,1161,6969,1631.0,7810,13,99,0,0,56,0.8923175416133162,0.0,80,F1P,F1P
199,ALG2,Passenger-optimal,1438,3914,1370.0,7810,1,99,0,0,57,0.5011523687580025,0.0,80,F2P,F2P
200,ALG1,Passenger-optimal,926,7273,1487.0,7817,29,99,0,0,53,0.9304080849430728,0.0,80,F1P,F1P
201,ALG2,Passenger-optimal,1389,4015,1744.0,7817,1,99,0,0,50,0.5136241524881668,0.0,80,F2P,F2P
202,ALG1,Passenger-optimal,1156,6862,1262.0,7793,1,99,0,0,57,0.8805338123957398,0.0,80,F1P,F1P
203,ALG2,Passenger-optimal,1252,4439,1157.0,7793,1,99,0,0,50,0.5696137559348133,0.0,80,F2P,F2P
204,ALG1,Passenger-optimal,925,6941,1377.0,7779,7,99,0,0,53,0.8922740712173801,0.0,80,F1P,F1P
205,ALG2,Passenger-optimal,1728,3810,1397.0,7779,1,97,0,0,49,0.4897801774006942,0.0,80,F2P,F2P
206,ALG1,Passenger-optimal,1133,6730,1648.0,7812,10,99,0,0,55,0.8614951356886841,0.0,80,F1P,F1P
207,ALG2,Passenger-optimal,1352,3840,1341.0,7812,2,98,0,0,52,0.4915514592933948,0.0,80,F2P,F2P
208,ALG1,Passenger-optimal,1032,6770,1161.0,7799,9,99,0,0,52,0.8680600076932941,0.0,80,F1P,F1P
209,ALG2,Passenger-optimal,1366,4211,1238.0,7799,4,97,0,0,53,0.5399410180792409,0.0,80,F2P,F2P
210,ALG1,Passenger-optimal,1156,6984,1297.0,7816,22,99,0,0,52,0.8935516888433982,0.0,80,F1P,F1P
211,ALG2,Passenger-optimal,1300,4118,1740.0,7816,4,99,0,0,53,0.5268679631525077,0.0,80,F2P,F2P
212,ALG1,Passenger-optimal,876,6728,1329.0,7819,3,99,0,0,53,0.8604680905486635,0.0,80,F1P,F1P
213,ALG2,Passenger-optimal,1212,4404,1438.0,7819,4,99,0,0,54,0.5632433815065865,0.0,80,F2P,F2P
214,ALG1,Passenger-optimal,1020,7111,1136.0,7811,11,99,0,0,54,0.9103827934963513,0.0,80,F1P,F1P
215,ALG2,Passenger-optimal,1239,4217,1257.0,7811,2,98,0,0,49,0.5398796568941236,0.0,80,F2P,F2P
216,ALG1,Passenger-optimal,1042,6925,1447.0,7807,35,99,0,0,58,0.8870244652235174,0.0,80,F1P,F1P
217,ALG2,Passenger-optimal,1658,3724,1523.0,7807,3,99,0,0,53,0.4770078135007045,0.0,80,F2P,F2P
